SampleID,Acholeplasmataceae,Akkermansiaceae,Alteromonadaceae,Anaerofustaceae,Anaerovoracaceae,Anaplasmataceae,Arcobacteraceae,Atopobiaceae,Bacillaceae,Bacilli,Bacteria,Bacteroidaceae,Bacteroidales,Beijerinckiaceae,Bifidobacteriaceae,Brevinemataceae,Burkholderiaceae,Burkholderiales,Butyricicoccaceae,Candidatus-Gastranaerophilales-bacterium-Zag_111,Caulobacteraceae,Chloroplast,Christensenellaceae,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiaceae,Comamonadaceae,Coriobacteriaceae,Corynebacteriaceae,Deferribacteraceae,Defluviitaleaceae,Dermabacteraceae,Desulfovibrionaceae,Devosiaceae,Eggerthellaceae,Endozoicomonadaceae,Enterobacterales,Enterobacteriaceae,Enterococcaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Ethanoligenenaceae,Firmicutes,Flavobacteriaceae,Fusobacteriaceae,Gastranaerophilales,Helicobacteraceae,Lachnospiraceae,Lactobacillaceae,Lactobacillales,Leuconostocaceae,Marinifilaceae,Methylomonadaceae,Micrococcaceae,Monoglobaceae,Moraxellaceae,Morganellaceae,Muribaculaceae,Mycoplasmataceae,Nocardiaceae,Nostocaceae,Oscillospiraceae,Oscillospirales,Oxalobacteraceae,Pasteurellaceae,Peptococcaceae,Peptoniphilus,Peptostreptococcaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Pseudomonadaceae,RF39,Rhizobiaceae,Rhodospirillales,Rickettsiaceae,Rikenellaceae,Rubritaleaceae,Ruminiclostridium,Ruminococcaceae,Saccharimonadaceae,Selenomonadaceae,Shewanellaceae,Sphingobacteriaceae,Sphingomonadaceae,Spirosomaceae,Streptococcaceae,Subgroup-2,Sutterellaceae,Tannerellaceae,UCG-010,Vagococcaceae,Veillonellaceae,Vibrionaceae,Victivallaceae,Weeksellaceae,Xanthobacteraceae,Xanthomonadaceae,[Clostridium]-methylpentosum-group,[Eubacterium]-coprostanoligenes-group,gut-metagenome,metagenome
sample28,0,54271.25656,0,0,61671.88246,0,0,0,0,0,0,24496071.71,0,0,0,9867.501193,0,0,14801.25179,0,0,0,12334.37649,0,286157.5346,298491.9111,104842.2002,0,0,0,1507260.807,20968.44004,0,3700.312947,0,0,0,0,39470.00477,0,49337.50597,31946035.11,0,0,0,0,0,0,27145495.78,226952.5274,0,0,0,0,0,7400.625895,0,0,55504.69421,0,0,0,2728364.08,0,0,0,1869891.476,0,0,0,0,4933.750597,0,0,13567.81414,0,0,0,11100.93884,0,0,1739147.085,0,0,0,0,0,0,8634.063544,0,6980023.657,23821381.32,33302.81653,0,0,0,0,0,0,0,0,20968.44004,0,0
sample29,0,17148.70133,0,0,55733.27933,0,0,0,0,0,0,50211397.5,0,0,10003.40911,0,0,0,35726.46111,0,0,0,28581.16889,0,174345.1302,2293638.803,105750.3249,0,0,0,7383944.982,18577.75978,0,22864.93511,0,0,0,0,90030.68199,0,30010.22733,25448672.78,0,0,0,0,0,4287.175333,51547567.15,5716.233777,0,0,0,0,0,8574.350666,0,4287.175333,67165.74688,12861.526,0,0,5523310.887,0,0,0,1250426.139,0,0,0,0,8574.350666,0,0,17148.70133,0,0,0,10003.40911,0,0,3365432.636,0,0,0,0,20006.81822,0,18577.75978,0,2135013.316,24668406.87,21435.87667,0,0,0,0,0,0,0,0,17148.70133,0,0
sample30,0,38235.99473,0,0,20392.53052,0,0,0,0,0,0,29073375.86,0,0,15294.39789,11470.79842,0,0,6372.665789,0,0,0,6372.665789,0,77746.52262,3386434.6,47157.72684,0,0,0,156767.5784,16568.93105,0,0,0,0,0,0,62452.12473,0,22941.59684,26519211.41,0,0,0,0,0,2549.066315,47422829.73,0,0,0,0,0,0,0,0,0,100688.1195,0,0,0,4849598.665,0,0,0,791485.091,0,0,0,0,0,0,0,8921.732104,0,0,0,2549.066315,0,0,4128212.898,0,0,0,0,0,0,21667.06368,0,4030073.845,30735367.1,0,0,0,0,0,0,0,0,0,5098.132631,0,0
sample31,0,19171.29406,0,0,61480.35682,0,0,0,0,0,0,25577150.59,0,0,5949.71195,4627.553739,0,0,0,0,0,0,7271.870161,0,97839.70762,969803.0478,24459.92691,0,0,0,3952591.972,6610.791055,0,3305.395528,0,0,0,0,67430.06877,7932.949266,0,2070499.759,2644.316422,0,0,0,0,0,14753963.48,56191.72397,0,0,0,0,0,7932.949266,0,0,28426.40154,3966.474633,0,0,2763971.74,0,0,0,1451729.716,0,2644.316422,0,0,1983.237317,0,0,64124.67324,0,0,0,10577.26569,0,0,2364018.881,0,0,0,0,0,0,14543.74032,0,2449959.165,20973395.7,6610.791055,0,0,0,0,0,0,0,0,35037.19259,0,0
sample32,0,28.54667304,0,0,194.7890631,0,0,0,0,0,0,31977.31146,0,0,78.92315489,0,0,0,40.30118548,0,0,0,55.41413003,21.8298088,1010.888069,9702.510403,88.99845126,0,0,6.716864246,261.9577056,47.01804972,0,13.43372849,0,0,0,0,594.4424858,0,241.8071129,10830.9436,0,0,0,0,0,15.11294455,34759.77247,468.5012811,0,0,0,0,0,43.6596176,0,85.64001913,295.5420268,0,0,0,9129.897726,0,0,0,5385.245909,0,0,0,0,45.33883366,0,0,57.09334609,0,0,0,0,0,0,4216.51153,0,0,0,0,0,0,21.8298088,0,10750.34123,28224.26356,21.8298088,0,0,0,0,15.11294455,0,0,0,16.79216061,0,0
sample33,0,6652.381049,0,0,21189.06556,0,0,0,0,0,0,15109528.44,0,0,8623.456916,2217.46035,0,0,8377.072432,0,0,0,3695.76725,3695.76725,220514.1126,1076207.423,10594.53278,0,492.7689666,1478.3069,51987.12598,3449.382766,0,0,0,0,0,0,12319.22417,0,7145.150016,1867594.383,0,0,0,0,0,0,2839581.17,2956.6138,0,0,0,0,0,7145.150016,0,0,17986.06728,2217.46035,0,0,982827.7039,0,0,0,1219849.577,0,0,0,0,3449.382766,0,0,18725.22073,0,0,0,739.1534499,0,0,630251.5083,0,0,0,0,1724.691383,0,3202.998283,0,2794985.579,6623061.296,4927.689666,0,985.5379332,0,0,0,0,0,0,9362.610366,0,0
sample34,0,71091.81334,0,0,72745.11133,0,0,0,0,0,0,58288673.75,0,0,21492.8738,13226.38388,0,0,31412.66171,0,0,0,39679.15163,6613.191939,99197.87908,3313209.161,61172.02544,0,0,4959.893954,1395383.499,16532.97985,0,1653.297985,0,0,0,0,46292.34357,0,105811.071,23452031.91,18186.27783,0,0,0,0,6613.191939,49643578.59,23146.17179,0,0,0,0,0,0,0,0,135570.4347,8266.489924,0,0,5429430.582,0,0,0,8337581.737,0,0,0,0,16532.97985,0,0,0,0,0,0,0,0,0,3761252.915,0,0,0,0,11573.08589,0,42985.7476,0,6823160.783,41990462.22,33065.95969,0,0,0,0,0,0,0,0,49598.93954,0,0
sample35,0,12548.3868,0,0,37645.1604,0,0,0,0,0,0,21605334.36,0,0,26291.85806,0,0,0,24499.23137,0,0,0,5975.422287,15536.09794,98594.46773,5753136.577,42425.49823,0,0,0,1605595.968,0,0,4780.337829,0,0,0,0,26889.40029,5377.880058,28084.48475,3281104.378,0,0,0,0,0,4780.337829,12142655.63,43620.58269,0,0,0,0,0,7768.048972,0,0,29877.11143,13145.92903,0,0,4371618.945,0,0,0,2328622.065,0,0,0,0,10158.21789,0,0,57364.05395,0,0,0,2390.168915,0,0,3226130.492,0,0,0,0,7170.506744,0,11950.84457,0,3732248.76,13487723.19,14341.01349,0,0,0,0,0,0,0,0,10158.21789,0,0
sample36,0,8963.394476,0,0,33125.58828,0,0,0,0,0,0,12547583.13,0,0,7794.256066,4676.55364,0,0,7404.543263,0,0,0,8183.968869,0,79501.41187,1562748.341,0,0,0,0,97817.91363,5845.69205,0,0,0,0,0,0,162899.9518,0,10522.24569,1786833.203,2338.27682,0,0,0,0,1169.13841,4042880.621,116913.841,0,0,0,0,0,8183.968869,0,0,30397.59866,0,0,0,682387.1186,0,0,0,1297743.635,0,0,0,0,3507.41523,0,0,46765.5364,0,0,0,1948.564017,0,0,730321.7934,0,0,0,0,3507.41523,0,4286.840836,0,4117705.48,11263869.15,14809.08653,0,0,0,0,0,0,0,0,7794.256066,0,0
sample37,0,13842.08041,0,0,39009.49935,0,0,0,0,0,0,10893088.1,0,0,5662.66926,3145.927367,0,0,279987.5356,0,0,0,16358.82231,10696.15305,366185.9455,3439756.983,10696.15305,0,0,0,10385964.61,3775.11284,0,0,0,0,0,0,38380.31387,8179.411153,4404.298313,789627.769,0,0,0,0,0,10066.96757,23535311.82,32088.45914,0,0,0,0,0,8179.411153,0,0,43413.79766,3775.11284,0,0,6783877.773,0,0,0,790256.9545,0,0,0,0,8808.596626,0,0,10066.96757,0,0,0,0,0,0,3230238.22,0,0,0,0,0,0,0,0,819199.4863,14090608.68,13212.89494,0,0,0,0,0,0,0,0,3775.11284,0,0
sample38,0,2005.798055,0,0,19198.35282,0,0,0,0,0,0,7960725.939,0,0,7450.107063,0,0,0,2005.798055,0,0,0,4871.223849,4011.596111,49285.32365,2360824.311,5730.851587,0,0,0,60460.48424,5157.766428,0,3151.968373,0,0,0,0,29227.34309,0,1432.712897,2873162.443,0,0,0,0,0,4584.681269,3079759.643,8596.27738,0,0,0,0,0,5730.851587,0,0,8882.819959,0,0,0,679392.4556,0,0,0,1461080.612,0,0,0,0,0,0,0,30660.05599,0,0,0,1719.255476,0,0,479099.1926,0,0,0,0,0,0,2292.340635,0,3189505.451,7491369.194,14900.21413,0,0,2292.340635,0,0,0,0,0,2005.798055,0,0
sample39,0,0,0,0,21910.14063,0,0,0,0,0,0,12223119.7,0,0,4303.777623,0,0,0,0,0,0,0,782.5050224,0,0,1581442.65,5477.535157,0,0,0,35603.97852,0,0,3521.272601,0,0,0,0,38733.99861,0,2347.515067,1443721.766,0,0,0,0,0,3912.525112,3756415.36,2347.515067,0,0,0,0,0,2347.515067,0,11737.57534,17215.11049,0,0,0,369342.3706,0,0,0,709732.0553,0,0,0,0,1565.010045,0,0,0,0,0,0,0,0,0,459330.4481,0,0,0,0,0,0,0,0,1367036.274,7931079.654,782.5050224,0,0,0,0,0,0,0,0,782.5050224,0,0
sample40,0,0,0,0,11117.32362,0,0,0,0,0,0,9999143.209,0,0,6225.701226,2223.464724,0,0,2890.504141,0,0,0,4891.622392,667.0394171,333297.3621,1685386.26,10227.93773,0,0,0,25569.84432,4002.236502,0,2668.157668,0,0,0,0,36687.16794,0,11339.67009,3956433.129,0,0,0,0,0,0,2854261.666,26459.23021,0,0,0,0,0,2223.464724,0,0,19566.48957,0,0,0,400668.3432,0,0,0,672820.4254,0,1778.771779,0,0,2890.504141,0,0,8226.819477,0,0,0,1111.732362,0,0,376654.9242,0,889.3858894,0,0,0,0,7115.087116,0,3549983.778,7697634.873,7559.78006,0,0,0,0,0,0,0,0,8671.512422,0,0
sample41,0,2677.772288,0,0,25104.1152,0,4686.101504,0,0,0,0,10367330.13,0,0,2677.772288,0,0,0,0,0,0,0,2343.050752,0,91044.25779,1511602.457,25438.83674,0,0,1673.60768,29790.2167,7363.873792,0,6359.709184,0,669.443072,0,0,20752.73523,6694.43072,38827.69817,7091075.74,0,0,0,0,0,2677.772288,1848667.043,4351.379968,0,0,0,0,0,2008.329216,0,0,9706.924544,0,0,0,720655.467,0,0,0,45856.85043,0,0,0,0,1673.60768,0,0,0,0,0,0,1673.60768,0,0,1159810.122,0,0,0,0,0,0,3347.21536,0,4422340.933,11280450.48,10711.08915,0,0,0,0,0,0,0,0,2008.329216,0,0
sample42,7874.600315,15749.20063,0,0,8858.925354,0,0,0,0,0,0,17783800.49,0,0,0,3445.137638,0,0,6398.112756,0,0,0,5905.950236,0,25100.2885,1759481.008,13288.38803,0,0,0,268720.7357,8858.925354,0,7874.600315,0,0,0,0,29529.75118,0,22147.31338,8968677.596,0,0,0,0,0,8858.925354,6059012.78,0,0,0,0,0,0,0,0,0,20670.82583,0,0,0,1561631.675,0,0,0,1634963.89,0,0,0,0,2952.975118,0,0,171272.5568,0,0,0,4429.462677,0,0,1195462.76,0,0,0,0,0,0,6398.112756,0,2757094.435,18665263.56,11319.73795,0,0,2952.975118,0,0,0,0,0,0,0,0
sample43,0,15559.05524,0,0,23050.4522,0,0,0,0,0,0,15780915.84,0,2305.04522,6338.874356,0,0,0,8643.919576,0,0,0,6915.135661,0,223589.3864,699581.2244,11525.2261,0,0,0,2293519.994,5186.351746,0,5762.613051,0,0,0,0,36304.46222,0,27660.54264,8952795.636,3457.56783,0,0,0,0,8067.658271,7667156.664,0,0,0,0,0,6338.874356,0,0,0,35151.93961,0,0,0,1270656.178,0,0,0,1490787.996,0,0,0,0,5186.351746,0,0,19016.62307,0,0,0,4610.090441,0,0,667310.5913,0,0,0,0,0,0,5762.613051,0,4089150.221,17579427.37,36880.72353,0,0,0,0,0,0,0,0,9220.180881,0,0
sample44,0,7101.007929,0,0,22249.82484,0,0,0,0,0,0,15877380.33,0,946.8010572,0,0,0,0,8521.209514,0,0,4734.005286,9468.010572,0,240014.068,1023491.943,9468.010572,0,0,0,107935.3205,8047.808986,0,7101.007929,0,0,0,0,32191.23594,0,6154.206872,7876911.395,0,0,0,0,0,6627.6074,5613110.067,3313.8037,0,0,0,0,0,0,0,0,81424.89092,0,0,2367.002643,1113911.444,0,0,0,586543.2549,0,0,0,0,4260.604757,0,0,1420.201586,0,0,0,2840.403171,0,0,1176873.714,2367.002643,0,0,0,0,0,5680.806343,0,3303388.888,13529313.71,8521.209514,0,0,0,0,0,0,0,0,3787.204229,0,0
sample45,0,7291.218946,0,0,38886.50104,0,0,0,0,0,0,12741000.04,0,0,4455.744911,0,0,0,1620.270877,0,0,0,10531.7607,0,286787.9452,1691157.728,18228.04736,0,0,0,137317.9568,11746.96386,0,7696.286665,0,0,0,0,38076.3656,0,25924.33403,6217789.49,2430.406315,0,0,0,0,5265.88035,3545557.746,7291.218946,0,0,0,0,0,2025.338596,0,0,32405.41754,0,0,0,654589.4342,0,0,0,1280824.128,0,0,0,0,6076.015788,0,0,43747.31367,0,0,0,4050.677192,0,0,468663.3511,0,0,0,0,3645.609473,0,2430.406315,0,6351866.905,17048490.17,12152.03158,0,0,0,0,0,0,0,0,2430.406315,0,0
sample46,0,36897.24872,0,0,0,0,0,0,0,0,0,49278184.14,0,0,15267.82706,0,0,0,0,0,0,0,0,0,225200.4491,178124.649,0,0,0,0,7135164.511,0,0,31807.97303,0,0,0,0,72522.17852,0,124687.2543,16133003.92,0,0,0,0,0,12723.18921,29298960.12,0,0,0,0,0,0,0,0,0,101785.5137,0,0,0,3430171.812,0,0,0,1666737.787,0,0,0,0,29263.33519,0,0,0,0,0,0,10178.55137,0,0,823190.3421,0,0,0,0,11450.87029,0,17812.4649,0,8145385.734,39744698.46,0,0,0,0,0,0,0,0,0,39441.88656,0,0
sample47,0,0,0,0,2943.367476,0,0,0,0,0,0,17088210.44,0,0,9811.22492,0,0,0,0,0,0,0,0,0,22565.81732,24037.50105,0,0,0,0,1314213.578,1471.683738,0,5396.173706,0,0,0,0,34339.28722,0,6867.857444,8682934.054,0,0,0,0,0,4415.051214,10453369.59,43659.95089,0,0,0,0,0,0,0,0,27471.42978,0,0,0,496938.5422,0,0,0,259016.3379,0,0,0,0,5886.734952,0,0,0,0,0,0,2943.367476,0,0,461618.1325,0,0,0,0,4415.051214,0,6377.296198,0,11594415.05,9627264.453,0,0,0,0,0,0,0,0,0,2943.367476,0,0
sample48,0,30967.65403,0,0,5464.880123,0,0,0,0,0,910.8133538,52819888.01,0,0,17305.45372,0,0,0,0,0,0,0,0,0,62846.12141,108386.7891,0,0,0,0,856164.5526,0,0,7286.50683,0,0,0,0,46451.48104,0,15483.82701,18693533.27,0,0,0,0,0,0,17162456.03,11840.5736,0,0,0,0,0,2732.440061,0,1821.626708,122959.8028,0,0,0,528271.7452,0,0,0,340644.1943,0,0,0,0,21859.52049,0,0,0,0,0,0,2732.440061,0,0,402579.5024,0,0,0,0,0,0,21859.52049,0,24334200.37,18356532.33,0,0,5464.880123,0,0,0,0,0,0,16394.64037,0,0
sample49,0,5149.52711,0,0,936.2776564,0,0,0,0,0,0,16936326.53,0,0,6085.804766,0,0,0,0,0,0,0,0,0,17789.27547,127801.9001,0,0,0,0,826733.1706,936.2776564,0,0,0,0,0,0,21534.3861,0,7022.082423,13833970.51,0,0,0,3276.971797,0,0,13082139.55,13576.02602,0,0,2340.694141,0,0,0,0,1872.555313,72561.51837,0,0,0,455967.2187,0,0,0,191468.7807,0,0,0,0,7958.360079,0,0,0,0,0,0,0,0,0,217684.5551,0,0,0,0,3745.110626,0,4681.388282,0,12608851.2,11186645.44,0,0,0,0,0,0,0,0,0,0,0,0
sample50,0,5035.210273,0,0,0,0,0,0,0,0,335.6806849,14624264.72,0,0,6377.933012,0,0,0,0,0,0,0,671.3613697,0,46995.29588,33232.3878,0,0,0,0,172875.5527,0,0,2349.764794,0,0,0,0,28197.17753,0,73849.75067,12260065.65,0,0,0,0,0,0,4072142.388,18462.43767,0,0,0,0,4028.168218,0,0,0,42967.12766,0,0,0,162805.1322,0,0,0,361192.4169,0,0,0,0,4028.168218,0,0,0,0,0,0,2685.445479,0,0,124201.8534,0,0,0,0,3692.487533,0,5035.210273,0,13785063,9005977.094,1342.722739,0,1342.722739,0,0,0,0,0,0,2685.445479,0,0
sample51,0,1082.854412,0,0,6903.196877,0,406.0704045,0,0,0,0,2950101.489,0,0,14618.53456,135.3568015,0,0,1353.568015,0,0,0,1353.568015,0,16107.45938,1338543.41,0,0,0,0,77153.37686,947.4976105,0,0,0,0,0,0,17596.3842,0,8527.478495,3018321.317,0,0,0,0,270.713603,0,1568920.686,36681.69321,0,0,0,0,812.140809,3789.990442,0,0,8527.478495,406.0704045,0,0,308884.221,0,0,0,412026.1038,0,0,676.7840075,0,2301.065626,0,0,1218.211214,0,0,0,541.427206,0,0,194372.367,0,0,0,0,0,0,3925.347244,0,1289138.178,2554453.558,2030.352023,0,0,0,0,0,0,0,0,3248.563236,0,0
sample52,0,0,0,0,33255.63683,0,0,0,0,0,0,18876101.01,0,0,14108.45199,21162.67798,0,0,72557.75308,0,0,0,5038.732853,0,501857.7922,2290607.955,0,0,0,0,10006923.45,4030.986282,0,0,0,2015.493141,0,0,107828.8831,12092.95885,4030.986282,2209988.229,0,0,0,0,0,0,20196249.02,52402.82167,0,0,0,0,11085.21228,7054.225994,0,0,86666.20507,0,0,0,5566792.056,6046.479424,0,0,899917.6876,0,0,0,0,9069.719136,0,0,0,0,0,0,0,0,0,3062541.828,0,0,0,0,13100.70542,0,17131.6917,0,1087358.55,17722231.19,0,0,0,0,0,0,0,0,0,0,0,0
sample53,0,3792.976154,0,0,22757.85693,0,0,0,0,0,0,34100752.12,0,0,0,11378.92846,0,0,11378.92846,0,0,0,2844.732116,0,36033.27347,13308605.08,0,0,0,0,2086136.885,8534.196347,0,0,0,2844.732116,0,0,36033.27347,0,7585.952309,4754495.609,0,0,0,0,0,0,11837878.58,6637.70827,0,0,0,0,0,0,5689.464232,4741.220193,96720.89194,11378.92846,0,0,1179615.584,0,0,0,4484246.058,0,0,9482.440386,0,12327.1725,0,0,3792.976154,0,0,0,12327.1725,0,0,1358833.707,0,0,0,0,9482.440386,0,8534.196347,0,2596292.178,25953439.34,6637.70827,0,0,0,0,0,0,0,0,8534.196347,0,0
sample54,0,10691.04,0,0,20194.18667,0,0,0,0,0,0,23840425.26,0,0,12472.88,0,0,0,16630.50667,0,0,0,6533.413335,0,39200.48001,3925987.468,0,0,0,0,477533.1201,0,0,0,0,0,0,0,40982.32001,0,4157.626668,1702845.094,0,0,0,0,0,0,12914776.32,0,0,0,0,0,0,0,0,4751.573335,61770.45335,1781.84,0,0,1265106.4,0,0,0,692541.8135,0,0,0,0,6533.413335,0,0,1187.893334,0,0,0,4157.626668,0,0,1167105.2,0,0,0,0,0,0,0,0,3937866.401,9273883.256,0,0,0,0,0,0,0,0,0,1187.893334,0,0
sample55,0,6764.232034,0,0,32780.50909,0,0,0,0,0,0,13497244.54,0,0,2601.627705,3121.953247,0,0,8065.045887,0,0,0,10406.51082,0,21333.34718,1931448.409,1560.976623,0,0,0,84032.57489,8585.371428,0,520.3255411,0,0,0,0,61138.25108,0,13008.13853,2668749.7,0,0,0,0,0,2081.302164,2579513.87,3382.116017,0,0,1040.651082,0,0,5203.255411,0,13788.62684,43967.50822,4682.92987,0,0,407154.7359,0,0,0,2472066.646,0,3642.278788,1821.139394,0,3642.278788,0,0,17170.74286,0,0,0,1040.651082,0,0,372553.0874,0,0,0,0,0,0,3382.116017,0,4329888.99,11179454.41,4943.09264,2081.302164,0,0,0,0,0,0,0,17951.23117,0,0
sample56,0,16809.51522,0,0,19499.03766,0,0,0,0,0,0,13167229.47,4706.664263,0,15464.75401,0,0,0,7396.186698,0,0,0,14792.3734,0,246763.6835,1303746.001,0,0,0,0,55807.59054,6051.425481,0,0,0,0,0,0,21516.17949,0,2689.522436,6376857.695,0,0,0,0,0,0,5092610.732,0,0,0,0,0,4034.283654,4034.283654,0,0,5287601.109,0,0,0,781306.2676,0,0,0,1219026.044,0,0,0,0,0,0,0,6051.425481,0,0,0,6723.80609,0,0,1169269.879,0,0,0,0,0,0,0,0,4213136.896,18083004.1,26895.22436,0,0,0,0,0,0,0,0,0,0,0
sample57,12754.6134,12754.6134,0,0,65898.83592,0,0,0,0,0,0,23165566.6,0,0,7440.191153,0,0,0,19131.92011,0,0,0,30823.64906,0,222142.8501,1201059.429,7440.191153,0,0,0,102036.9072,15943.26676,0,0,0,0,0,0,28697.88016,0,0,4551271.217,0,0,0,0,0,0,4065533.023,0,0,0,0,12754.6134,0,6377.306702,0,3188.653351,7418933.464,0,0,0,1055444.259,0,0,0,3252426.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766339.6887,0,0,0,0,0,0,0,0,3061107.217,19515621.39,18069.03566,0,0,0,0,0,0,0,0,0,0,0
sample58,0,11956.92514,0,0,11650.33732,0,1839.526945,0,2146.114769,0,0,5435188.947,0,0,3985.641714,4598.817362,0,0,613.1756483,0,0,0,1226.351297,0,308120.7633,662536.288,0,0,0,0,149308.2704,1839.526945,0,0,0,3065.878242,0,0,18088.68163,0,0,5848775.922,0,0,0,0,0,0,4364277.677,1226.351297,0,0,0,0,2146.114769,4292.229538,0,0,4039601.171,0,0,0,1005914.651,0,0,0,191617.3901,0,0,2759.290417,0,3679.05389,0,0,6438.344307,0,0,0,1839.526945,0,0,399790.5227,0,0,0,0,0,0,3985.641714,0,2248821.69,5655625.592,4905.405187,0,613.1756483,0,0,0,0,0,0,0,0,0
sample59,0,7358.002516,0,0,9364.730475,0,0,0,0,0,0,25512201.45,0,0,0,15384.91435,0,0,12040.36775,0,3344.546598,0,5351.274557,0,210706.4357,2028801.966,1337.818639,0,0,0,372582.491,3344.546598,0,0,0,0,0,0,48161.47101,20736.18891,4682.365237,3311770.041,0,0,0,0,0,2006.727959,15051797.51,2006.727959,1337.818639,0,0,6020.183877,0,4013.455918,0,6020.183877,6733910.121,0,0,0,4017469.374,0,0,0,2369945.719,0,1337.818639,0,0,10702.54911,0,0,7358.002516,1337.818639,0,0,10033.63979,0,0,2195360.387,0,0,0,0,0,0,6020.183877,0,1476951.778,21362288.03,13378.18639,0,0,0,0,0,0,0,0,0,0,0
sample60,0,6373.839584,0,0,17846.75083,0,5099.071667,0,0,0,0,12917860.68,0,0,0,0,0,0,0,0,0,0,3824.30375,0,133850.6313,1033199.397,0,0,0,3186.919792,52902.86855,6373.839584,0,8285.991459,0,3824.30375,0,0,42067.34125,5099.071667,0,5248856.897,0,0,0,0,0,0,2552085.369,0,0,0,0,1912.151875,0,5099.071667,0,3186.919792,5266703.648,0,0,0,560260.4994,0,0,0,1014715.262,0,0,4461.687709,0,0,0,0,43342.10917,0,0,0,0,0,0,333989.1942,0,0,0,0,0,0,16571.98292,0,2146709.172,12854122.29,11472.91125,0,0,0,0,0,0,0,0,0,0,0
sample61,0,13172.97414,0,0,6586.487068,0,6586.487068,0,6586.487068,0,0,24496609.07,0,0,10977.47845,0,0,0,0,0,0,0,0,0,2428950.064,145634.5474,0,3659.159482,0,0,38787.09051,0,0,0,0,0,0,0,38055.25862,0,20491.2931,9162535.344,0,0,5122.823275,0,0,5854.655172,29645778.29,82697.0043,0,0,0,0,0,0,0,0,54155.56034,0,0,0,925767.349,0,0,0,284682.6077,0,5854.655172,0,0,13904.80603,0,0,0,0,0,0,5122.823275,0,0,608152.3059,0,0,0,0,0,0,7318.318964,0,6974357.973,11663204.93,3659.159482,0,3659.159482,0,0,0,0,0,0,31468.77155,0,0
sample62,0,4722.544824,2833.526895,0,1889.01793,0,0,0,0,0,0,39453083.97,0,0,10389.59861,0,0,0,0,0,0,0,0,0,80283.26201,489255.6438,0,0,0,0,17001.16137,0,0,10389.59861,0,0,0,0,43447.41238,0,7556.071719,10367874.91,0,0,0,0,0,7556.071719,24020751.99,59504.06479,0,0,0,0,0,1889.01793,0,7556.071719,76505.22615,0,0,0,1652890.689,0,0,0,308854.4315,0,0,0,0,5667.053789,0,0,0,0,0,0,0,0,0,908617.6242,0,0,0,0,0,0,6611.562754,0,11301994.27,10466103.84,0,0,0,0,0,0,0,0,0,22668.21516,0,0
sample63,0,13049.17351,0,0,13981.25733,0,0,0,0,932.0838219,0,38017834.93,0,0,6524.586753,1864.167644,0,0,0,0,0,0,0,0,69906.28664,301995.1583,0,0,0,0,263779.7216,0,0,25166.26319,0,0,0,0,33555.01759,0,17709.59262,10949188.66,0,0,11185.00586,0,0,0,29603914.27,270304.3083,0,0,0,0,0,0,0,0,107189.6395,4660.419109,0,0,1174425.616,0,0,0,149133.4115,0,0,0,0,23302.09555,0,0,0,0,0,0,1864.167644,0,0,496800.6771,0,0,0,0,0,0,8388.754397,0,20553380.36,11058242.46,0,0,0,0,0,0,0,0,0,33555.01759,0,0
sample64,0,11164.77891,0,0,4465.911565,0,0,0,0,0,744.3185942,23993854.2,0,0,19352.28345,12653.4161,0,0,0,0,0,0,0,0,59545.48754,1633034.996,0,0,0,0,66244.35489,0,0,2232.955783,0,0,0,0,30517.06236,0,10420.46032,16526105.75,0,0,0,0,0,0,7344191.569,105693.2404,0,0,0,3721.592971,0,0,0,0,64011.3991,4465.911565,0,0,344619.5091,0,0,0,404164.9967,0,0,0,0,9676.141725,0,0,1488.637188,0,0,0,0,0,0,131000.0726,0,0,0,0,4465.911565,0,13397.7347,0,15628457.52,9542908.696,8187.504536,0,0,0,0,0,0,0,0,25306.8322,0,0
sample65,0,3983.571435,2655.71429,0,3319.642862,0,5311.428579,0,3983.571435,0,663.9285724,25984836.47,0,0,7967.142869,0,0,0,0,0,0,0,0,0,1373004.288,1050335.002,0,0,0,0,7303.214297,0,0,0,0,0,0,0,27221.07147,0,14606.42859,15967482.17,0,0,0,0,0,3319.642862,4635549.293,35852.14291,0,0,0,0,0,0,0,0,59089.64295,1991.785717,0,0,519856.0722,0,0,0,381095.0006,0,0,0,0,7967.142869,0,0,0,0,0,0,5975.357152,0,0,246317.5004,0,2655.71429,0,0,9958.928587,0,7303.214297,0,18124586.1,9648873.943,3319.642862,0,0,0,0,0,0,0,0,23901.42861,0,0
