SampleID,Acholeplasmataceae,Akkermansiaceae,Alteromonadaceae,Anaerofustaceae,Anaerovoracaceae,Anaplasmataceae,Arcobacteraceae,Atopobiaceae,Bacillaceae,Bacilli,Bacteria,Bacteroidaceae,Bacteroidales,Beijerinckiaceae,Bifidobacteriaceae,Brevinemataceae,Burkholderiaceae,Burkholderiales,Butyricicoccaceae,Candidatus-Gastranaerophilales-bacterium-Zag_111,Caulobacteraceae,Chloroplast,Christensenellaceae,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiaceae,Comamonadaceae,Coriobacteriaceae,Corynebacteriaceae,Deferribacteraceae,Defluviitaleaceae,Dermabacteraceae,Desulfovibrionaceae,Devosiaceae,Eggerthellaceae,Endozoicomonadaceae,Enterobacterales,Enterobacteriaceae,Enterococcaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Ethanoligenenaceae,Firmicutes,Flavobacteriaceae,Fusobacteriaceae,Gastranaerophilales,Helicobacteraceae,Lachnospiraceae,Lactobacillaceae,Lactobacillales,Leuconostocaceae,Marinifilaceae,Methylomonadaceae,Micrococcaceae,Monoglobaceae,Moraxellaceae,Morganellaceae,Muribaculaceae,Mycoplasmataceae,Nocardiaceae,Nostocaceae,Oscillospiraceae,Oscillospirales,Oxalobacteraceae,Pasteurellaceae,Peptococcaceae,Peptoniphilus,Peptostreptococcaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Pseudomonadaceae,RF39,Rhizobiaceae,Rhodospirillales,Rickettsiaceae,Rikenellaceae,Rubritaleaceae,Ruminiclostridium,Ruminococcaceae,Saccharimonadaceae,Selenomonadaceae,Shewanellaceae,Sphingobacteriaceae,Sphingomonadaceae,Spirosomaceae,Streptococcaceae,Subgroup-2,Sutterellaceae,Tannerellaceae,UCG-010,Vagococcaceae,Veillonellaceae,Vibrionaceae,Victivallaceae,Weeksellaceae,Xanthobacteraceae,Xanthomonadaceae,[Clostridium]-methylpentosum-group,[Eubacterium]-coprostanoligenes-group,gut-metagenome,metagenome
sample43,0,0.000255076,0,0,0.00037789,0,0,0,0,0,0,0.258712719,0,3.7789E-05,0.00010392,0,0,0,0.000141709,0,0,0,0.000113367,0,0.00366553,0.011468952,0.000188945,0,0,0,0.037600023,8.50252E-05,0,9.44724E-05,0,0,0,0,0.000595176,0,0.000453468,0.14677235,5.66835E-05,0,0,0,0,0.000132261,0.125695553,0,0,0,0,0,0.00010392,0,0,0,0.000576282,0,0,0,0.020831168,0,0,0,0.024440015,0,0,0,0,8.50252E-05,0,0,0.000311759,0,0,0,7.55779E-05,0,0,0.010939906,0,0,0,0,0,0,9.44724E-05,0,0.067037628,0.288197561,0.000604623,0,0,0,0,0,0,0,0,0.000151156,0,0
sample44,0,0.000140094,0,0,0.000438961,0,0,0,0,0,0,0.313240747,0,1.86792E-05,0,0,0,0,0.000168113,0,0,9.3396E-05,0.000186792,0,0.004735176,0.020192209,0.000186792,0,0,0,0.002129428,0.000158773,0,0.000140094,0,0,0,0,0.000635093,0,0.000121415,0.155401556,0,0,0,0,0,0.000130754,0.110739603,6.53772E-05,0,0,0,0,0,0,0,0,0.001606411,0,0,4.6698E-05,0.021976072,0,0,0,0.011571761,0,0,0,0,8.40564E-05,0,0,2.80188E-05,0,0,0,5.60376E-05,0,0,0.023218238,4.6698E-05,0,0,0,0,0,0.000112075,0,0.065171708,0.266916345,0.000168113,0,0,0,0,0,0,0,0,7.47168E-05,0,0
sample45,0,0.000143776,0,0,0.000766804,0,0,0,0,0,0,0.251240065,0,0,8.78629E-05,0,0,0,3.19502E-05,0,0,0,0.000207676,0,0.005655178,0.033347977,0.000359439,0,0,0,0.002707776,0.000231639,0,0.000151763,0,0,0,0,0.000750829,0,0.000511203,0.12260873,4.79252E-05,0,0,0,0,0.000103838,0.069914933,0.000143776,0,0,0,0,0,3.99377E-05,0,0,0.000639003,0,0,0,0.012907864,0,0,0,0.0252566,0,0,0,0,0.000119813,0,0,0.000862654,0,0,0,7.98754E-05,0,0,0.009241583,0,0,0,0,7.18879E-05,0,4.79252E-05,0,0.125252606,0.33617956,0.000239626,0,0,0,0,0,0,0,0,4.79252E-05,0,0
sample46,0,0.000235671,0,0,0,0,0,0,0,0,0,0.314750555,0,0,9.7519E-05,0,0,0,0,0,0,0,0,0,0.001438405,0.001137721,0,0,0,0,0.045573858,0,0,0.000203164,0,0,0,0,0.000463215,0,0.000796405,0.103045029,0,0,0,0,0,8.12658E-05,0.187138875,0,0,0,0,0,0,0,0,0,0.000650126,0,0,0,0.021909259,0,0,0,0.010645819,0,0,0,0,0.000186911,0,0,0,0,0,0,6.50126E-05,0,0,0.005257897,0,0,0,0,7.31392E-05,0,0.000113772,0,0.052026363,0.253858094,0,0,0,0,0,0,0,0,0,0.000251924,0,0
sample47,0,0,0,0,4.89065E-05,0,0,0,0,0,0,0.28393502,0,0,0.000163022,0,0,0,0,0,0,0,0,0,0.00037495,0.000399403,0,0,0,0,0.021836766,2.44533E-05,0,8.9662E-05,0,0,0,0,0.000570576,0,0.000114115,0.144274268,0,0,0,0,0,7.33598E-05,0.173691547,0.000725447,0,0,0,0,0,0,0,0,0.000456461,0,0,0,0.008257053,0,0,0,0.004303775,0,0,0,0,9.78131E-05,0,0,0,0,0,0,4.89065E-05,0,0,0.007670174,0,0,0,0,7.33598E-05,0,0.000105964,0,0.192650979,0.159965113,0,0,0,0,0,0,0,0,0,4.89065E-05,0,0
sample48,0,0.000231107,0,0,4.07836E-05,0,0,0,0,0,6.79726E-06,0.394186979,0,0,0.000129148,0,0,0,0,0,0,0,0,0,0.000469011,0.000808875,0,0,0,0,0.006389429,0,0,5.43781E-05,0,0,0,0,0.000346661,0,0.000115554,0.139507062,0,0,0,0,0,0,0.12808086,8.83644E-05,0,0,0,0,0,2.03918E-05,0,1.35945E-05,0.000917631,0,0,0,0.003942414,0,0,0,0.002542177,0,0,0,0,0.000163134,0,0,0,0,0,0,2.03918E-05,0,0,0.003004391,0,0,0,0,0,0,0.000163134,0,0.181602523,0.136992074,0,0,4.07836E-05,0,0,0,0,0,0,0.000122351,0,0
sample49,0,7.39481E-05,0,0,1.34451E-05,0,0,0,0,0,0,0.24320854,0,0,8.73932E-05,0,0,0,0,0,0,0,0,0,0.000255457,0.001835257,0,0,0,0,0.011872029,1.34451E-05,0,0,0,0,0,0,0.000309237,0,0.000100838,0.198658178,0,0,0,4.70579E-05,0,0,0.187861757,0.000194954,0,0,3.36128E-05,0,0,0,0,2.68902E-05,0.001041996,0,0,0,0.006547767,0,0,0,0.002749524,0,0,0,0,0.000114283,0,0,0,0,0,0,0,0,0,0.003125987,0,0,0,0,5.37804E-05,0,6.72255E-05,0,0.181065256,0.160642138,0,0,0,0,0,0,0,0,0,0,0,0
sample50,0,9.17965E-05,0,0,0,0,0,0,0,0,6.11976E-06,0.266613629,0,0,0.000116276,0,0,0,0,0,0,0,1.22395E-05,0,0.000856767,0.000605857,0,0,0,0,0.003151678,0,0,4.28383E-05,0,0,0,0,0.00051406,0,0.001346348,0.223512132,0,0,0,0,0,0,0.074238854,0.000336587,0,0,0,0,7.34372E-05,0,0,0,0.00078333,0,0,0,0.002968085,0,0,0,0.006584866,0,0,0,0,7.34372E-05,0,0,0,0,0,0,4.89581E-05,0,0,0.002264313,0,0,0,0,6.73174E-05,0,9.17965E-05,0,0.251314219,0.164187142,2.44791E-05,0,2.44791E-05,0,0,0,0,0,0,4.89581E-05,0,0
sample51,0,7.82105E-05,0,0,0.000498592,0,2.9329E-05,0,0,0,0,0.213074847,0,0,0.001055842,9.77632E-06,0,0,9.77632E-05,0,0,0,9.77632E-05,0,0.001163382,0.096678007,0,0,0,0,0.005572501,6.84342E-05,0,0,0,0,0,0,0.001270921,0,0.000615908,0.218002112,0,0,0,0,1.95526E-05,0,0.1133173,0.002649382,0,0,0,0,5.86579E-05,0.000273737,0,0,0.000615908,2.9329E-05,0,0,0.022309557,0,0,0,0.029759112,0,0,4.88816E-05,0,0.000166197,0,0,8.79869E-05,0,0,0,3.91053E-05,0,0,0.014038792,0,0,0,0,0,0,0.000283513,0,0.093109651,0.18449867,0.000146645,0,0,0,0,0,0,0,0,0.000234632,0,0
sample52,0,0,0,0,0.000401157,0,0,0,0,0,0,0.227699302,0,0,0.000170188,0.000255282,0,0,0.000875252,0,0,0,6.07814E-05,0,0.006053828,0.027631227,0,0,0,0,0.120711872,4.86251E-05,0,0,0,2.43126E-05,0,0,0.001300722,0.000145875,4.86251E-05,0.026658725,0,0,0,0,0,0,0.243624031,0.000632127,0,0,0,0,0.000133719,8.5094E-05,0,0,0.00104544,0,0,0,0.067151297,7.29377E-05,0,0,0.010855559,0,0,0,0,0.000109407,0,0,0,0,0,0,0,0,0,0.036942938,0,0,0,0,0.000158032,0,0.000206657,0,0.013116627,0.21378036,0,0,0,0,0,0,0,0,0,0,0,0
sample53,0,3.71861E-05,0,0,0.000223117,0,0,0,0,0,0,0.334321865,0,0,0,0.000111558,0,0,0.000111558,0,0,0,2.78896E-05,0,0.000353268,0.130476819,0,0,0,0,0.020452369,8.36688E-05,0,0,0,2.78896E-05,0,0,0.000353268,0,7.43723E-05,0.046612809,0,0,0,0,0,0,0.116057899,6.50757E-05,0,0,0,0,0,0,5.57792E-05,4.64827E-05,0.000948246,0.000111558,0,0,0.011564885,0,0,0,0.043963297,0,0,9.29653E-05,0,0.000120855,0,0,3.71861E-05,0,0,0,0.000120855,0,0,0.01332193,0,0,0,0,9.29653E-05,0,8.36688E-05,0,0.025453903,0.254446066,6.50757E-05,0,0,0,0,0,0,0,0,8.36688E-05,0,0
sample54,0,0.000179892,0,0,0.000339796,0,0,0,0,0,0,0.40114931,0,0,0.000209874,0,0,0,0.000279832,0,0,0,0.000109934,0,0.000659604,0.066060364,0,0,0,0,0.008035179,0,0,0,0,0,0,0,0.000689586,0,6.9958E-05,0.028652808,0,0,0,0,0,0,0.217309614,0,0,0,0,0,0,0,0,7.9952E-05,0.001039376,2.9982E-05,0,0,0.021287228,0,0,0,0.011653008,0,0,0,0,0.000109934,0,0,1.9988E-05,0,0,0,6.9958E-05,0,0,0.019638217,0,0,0,0,0,0,0,0,0.066260244,0.156046372,0,0,0,0,0,0,0,0,0,1.9988E-05,0,0
sample55,0,0.000169862,0,0,0.00082318,0,0,0,0,0,0,0.338940973,0,0,6.53317E-05,7.83981E-05,0,0,0.000202528,0,0,0,0.000261327,0,0.00053572,0.04850227,3.9199E-05,0,0,0,0.002110215,0.000215595,0,1.30663E-05,0,0,0,0,0.001535295,0,0.000326659,0.06701728,0,0,0,0,0,5.22654E-05,0.064776402,8.49312E-05,0,0,2.61327E-05,0,0,0.000130663,0,0.000346258,0.001104106,0.000117597,0,0,0.010224414,0,0,0,0.062078202,0,9.14644E-05,4.57322E-05,0,9.14644E-05,0,0,0.000431189,0,0,0,2.61327E-05,0,0,0.009355503,0,0,0,0,0,0,8.49312E-05,0,0.108731585,0.280736942,0.00012413,5.22654E-05,0,0,0,0,0,0,0,0.000450789,0,0
sample56,0,0.000294114,0,0,0.000341172,0,0,0,0,0,0,0.230385525,8.2352E-05,0,0.000270585,0,0,0,0.00012941,0,0,0,0.00025882,0,0.004317596,0.022811496,0,0,0,0,0.000976459,0.000105881,0,0,0,0,0,0,0.000376466,0,4.70583E-05,0.111575158,0,0,0,0,0,0,0.089104834,0,0,0,0,0,7.05874E-05,7.05874E-05,0,0,0.092516559,0,0,0,0.013670427,0,0,0,0.021329161,0,0,0,0,0,0,0,0.000105881,0,0,0,0.000117646,0,0,0.020458583,0,0,0,0,0,0,0,0,0.07371678,0.316396278,0.000470583,0,0,0,0,0,0,0,0,0,0,0
sample57,0.000185876,0.000185876,0,0,0.000960362,0,0,0,0,0,0,0.337598166,0,0,0.000108428,0,0,0,0.000278815,0,0,0,0.000449202,0,0.003237349,0.017503369,0.000108428,0,0,0,0.001487012,0.000232346,0,0,0,0,0,0,0.000418222,0,0,0.066326926,0,0,0,0,0,0,0.05924813,0,0,0,0,0.000185876,0,9.29382E-05,0,4.64691E-05,0.108118155,0,0,0,0.015381279,0,0,0,0.047398504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011168079,0,0,0,0,0,0,0,0,0.044610356,0.284406512,0.000263325,0,0,0,0,0,0,0,0,0,0,0
sample58,0,0.000393288,0,0,0.000383204,0,6.05058E-05,0,7.05901E-05,0,0,0.178774555,0,0,0.000131096,0.000151265,0,0,2.01686E-05,0,0,0,4.03372E-05,0,0.010134726,0.021792183,0,0,0,0,0.004911056,6.05058E-05,0,0,0,0.000100843,0,0,0.000594974,0,0,0.192378282,0,0,0,0,0,0,0.143550079,4.03372E-05,0,0,0,0,7.05901E-05,0.00014118,0,0,0.1328708,0,0,0,0.033086604,0,0,0,0.00630269,0,0,9.07587E-05,0,0.000121012,0,0,0.00021177,0,0,0,6.05058E-05,0,0,0.013149933,0,0,0,0,0,0,0.000131096,0,0.073968376,0.18602517,0.000161349,0,2.01686E-05,0,0,0,0,0,0,0,0,0
sample59,0,8.67214E-05,0,0,0.000110373,0,0,0,0,0,0,0.300686676,0,0,0,0.000181327,0,0,0.000141908,0,3.94188E-05,0,6.30701E-05,0,0.002483385,0.02391145,1.57675E-05,0,0,0,0.004391255,3.94188E-05,0,0,0,0,0,0,0.000567631,0.000244397,5.51863E-05,0.039032505,0,0,0,0,0,2.36513E-05,0.177400408,2.36513E-05,1.57675E-05,0,0,7.09539E-05,0,4.73026E-05,0,7.09539E-05,0.07936583,0,0,0,0.047349873,0,0,0,0.027932168,0,1.57675E-05,0,0,0.00012614,0,0,8.67214E-05,1.57675E-05,0,0,0.000118256,0,0,0.025874506,0,0,0,0,0,0,7.09539E-05,0,0.017407346,0.251775817,0.000157675,0,0,0,0,0,0,0,0,0,0,0
sample60,0,0.000143868,0,0,0.000402831,0,0.000115095,0,0,0,0,0.291577948,0,0,0,0,0,0,0,0,0,0,8.6321E-05,0,0.003021235,0.023321057,0,0,0,7.19342E-05,0.001194107,0.000143868,0,0.000187029,0,8.6321E-05,0,0,0.000949531,0.000115095,0,0.118475571,0,0,0,0,0,0,0.05760488,0,0,0,0,4.31605E-05,0,0.000115095,0,7.19342E-05,0.118878402,0,0,0,0.012646026,0,0,0,0.022903838,0,0,0.000100708,0,0,0,0,0.000978305,0,0,0,0,0,0,0.007538701,0,0,0,0,0,0,0.000374058,0,0.048454854,0.290139265,0.000258963,0,0,0,0,0,0,0,0,0,0,0
sample61,0,0.000151938,0,0,7.59692E-05,0,7.59692E-05,0,7.59692E-05,0,0,0.282546489,0,0,0.000126615,0,0,0,0,0,0,0,0,0,0.028015768,0.001679764,0,4.22051E-05,0,0,0.000447374,0,0,0,0,0,0,0,0.000438933,0,0.000236349,0.105681655,0,0,5.90872E-05,0,0,6.75282E-05,0.341937553,0.000953836,0,0,0,0,0,0,0,0,0.000624636,0,0,0,0.010677899,0,0,0,0.003283559,0,6.75282E-05,0,0,0.00016038,0,0,0,0,0,0,5.90872E-05,0,0,0.007014493,0,0,0,0,0,0,8.44103E-05,0,0.080442985,0.134524644,4.22051E-05,0,4.22051E-05,0,0,0,0,0,0,0.000362964,0,0
sample62,0,4.75412E-05,2.85247E-05,0,1.90165E-05,0,0,0,0,0,0,0.397168448,0,0,0.000104591,0,0,0,0,0,0,0,0,0,0.0008082,0.004925265,0,0,0,0,0.000171148,0,0,0.000104591,0,0,0,0,0.000437379,0,7.60659E-05,0.104371886,0,0,0,0,0,7.60659E-05,0.24181341,0.000599019,0,0,0,0,0,1.90165E-05,0,7.60659E-05,0.000770167,0,0,0,0.01663941,0,0,0,0.003109193,0,0,0,0,5.70494E-05,0,0,0,0,0,0,0,0,0,0.009146921,0,0,0,0,0,0,6.65576E-05,0,0.11377553,0.105360742,0,0,0,0,0,0,0,0,0,0.000228198,0,0
sample63,0,0.000115261,0,0,0.000123494,0,0,0,0,8.23296E-06,0,0.335805966,0,0,5.76307E-05,1.64659E-05,0,0,0,0,0,0,0,0,0.000617472,0.002667479,0,0,0,0,0.002329928,0,0,0.00022229,0,0,0,0,0.000296387,0,0.000156426,0.096712579,0,0,9.87955E-05,0,0,0,0.261487037,0.002387558,0,0,0,0,0,0,0,0,0.00094679,4.11648E-05,0,0,0.010373529,0,0,0,0.001317274,0,0,0,0,0.000205824,0,0,0,0,0,0,1.64659E-05,0,0,0.004388168,0,0,0,0,0,0,7.40966E-05,0,0.181544997,0.097675835,0,0,0,0,0,0,0,0,0,0.000296387,0,0
sample64,0,0.000146893,0,0,5.87573E-05,0,0,0,0,0,9.79288E-06,0.315683298,0,0,0.000254615,0.000166479,0,0,0,0,0,0,0,0,0.00078343,0.02148558,0,0,0,0,0.000871566,0,0,2.93786E-05,0,0,0,0,0.000401508,0,0.0001371,0.217431327,0,0,0,0,0,0,0.096626353,0.001390589,0,0,0,4.89644E-05,0,0,0,0,0.000842188,5.87573E-05,0,0,0.004534104,0,0,0,0.005317534,0,0,0,0,0.000127307,0,0,1.95858E-05,0,0,0,0,0,0,0.001723547,0,0,0,0,5.87573E-05,0,0.000176272,0,0.205621113,0.125554522,0.000107722,0,0,0,0,0,0,0,0,0.000332958,0,0
sample65,0,5.0958E-05,3.3972E-05,0,4.2465E-05,0,6.7944E-05,0,5.0958E-05,0,8.493E-06,0.332399103,0,0,0.000101916,0,0,0,0,0,0,0,0,0,0.017563528,0.013435929,0,0,0,0,9.3423E-05,0,0,0,0,0,0,0,0.000348213,0,0.000186846,0.204256692,0,0,0,0,0,4.2465E-05,0.059298138,0.000458622,0,0,0,0,0,0,0,0,0.000755877,2.5479E-05,0,0,0.00665002,0,0,0,0.004874983,0,0,0,0,0.000101916,0,0,0,0,0,0,7.6437E-05,0,0,0.003150904,0,3.3972E-05,0,0,0.000127395,0,9.3423E-05,0,0.231850455,0.123428795,4.2465E-05,0,0,0,0,0,0,0,0,0.000305748,0,0
sample66,0,4.74909E-05,0,0,0.00055406,0,0,0,0,0,0,0.42594586,0,0,0.000126642,0.000110812,0,0,0,0,0,0,0,0,0.001282254,0.079943011,0,0,0,0,0.000237454,6.33212E-05,0,0,0,0,0,0,0.001013139,0,0.000728194,0.032863701,0,0,0,0,0,0,0.062909609,0,0,0,0,0.000221624,0,4.74909E-05,0,0,0.000839006,0,0,0,0.006569574,0,0,0,0.074813994,0,0,0,0,0.000110812,0,0,0,0,0,0,0,0,0,0.005667247,0,0,0,0,0,0,0.000126642,0,0.111397815,0.193984486,0.000300776,0,0,0,0,0,0,0,0,9.49818E-05,0,0
sample67,0,0.000173807,0,0,0.000195533,0,0,0,0,0,0,0.343062918,0,0,0.000141218,9.77666E-05,0,0,0.00018467,0,0,0,4.34518E-05,0,0.000738681,0.075997219,0,0,0,0,0.000315026,0,0,9.77666E-05,0,0,0,0,0.001216651,0.000152081,0.000173807,0.026712001,0,0,0,0,0,0.00010863,0.262677066,0,0,0,0,0,6.51777E-05,5.43148E-05,0,5.43148E-05,0.001031981,0,0,0,0.040421048,0,0,0,0.040540541,0,0,0,0,8.69036E-05,0,0,4.34518E-05,0,0,0,6.51777E-05,0,0,0.02733119,0,7.60407E-05,0,0,0.000152081,0,0.000130355,0,0.053098114,0.12452203,0.000206396,0,0,0,0,0,0,0,0,3.25889E-05,0,0
sample68,0,7.17214E-05,0,0,0.000490096,0,0.000203211,0,0,0,0,0.434596029,0,0,0.000406421,0,0,0,0.00050205,0,0,0,0,1.19536E-05,0.003036207,0.115782302,0,0,3.58607E-05,0,9.56286E-05,4.78143E-05,0,7.17214E-05,0,0,0,0,0.000896518,0,0.00016735,0.026823816,0,0,0,0,0,3.58607E-05,0.077650406,3.58607E-05,0,0,0,0,0,0,0,0,0.000525957,4.78143E-05,0,0,0.022066295,0,0,0,0.066390141,0,0,0,0,0.000131489,0,0,0,0,0,0,0.000107582,0,0,0.016376394,0,4.78143E-05,0,0,0.00016735,0,0.000155396,0,0.02984807,0.202935797,0.000239071,0,0,0,0,0,0,0,0,0,0,0
sample69,0,0.000259435,0,0,0.000528135,0,0,0,0,0,0,0.365321004,0,0,0.000379886,7.41242E-05,0,0,0.000231638,0,0,0,1.8531E-05,7.41242E-05,0.002334912,0.078877389,0,0,0,0,0.000101921,0,0,0,0,0,0,0,0.004679089,9.26552E-05,0.000982145,0.053230424,0,0,4.63276E-05,0,0,4.63276E-05,0.068036729,0.000833897,0,0,0,0,0,2.77966E-05,0,2.77966E-05,0.00105627,0,0,0,0.006522928,0,0,0,0.088754436,0,0,0,0,8.33897E-05,0,9.26552E-06,0,0,0,0,6.48587E-05,0,0,0.006569255,0,0,0,0,7.41242E-05,0,0.000176045,0,0.102615657,0.217637848,0.000231638,0,0,0,0,0,0,0,0,0,0,0
sample70,0,0.000228223,0,0,0.000613348,0,0,0,0,0,0,0.334417391,0,0,0.000114111,9.98474E-05,0,0,0.00025675,0,0,0,0.000142639,0,0.001683141,0.062247707,0,0,0,0,0,0,0,8.55835E-05,0,0,0,0,0.000855835,7.13196E-05,0.00039939,0.019441711,0,0,0,0,0,5.70556E-05,0.163050765,0,0,0,0,0,0,0,0,0,0.001012738,0,0,0,0.015761622,0,0,0,0.090105125,0,0,0,0,0,0,0,0.000114111,0,0,0,5.70556E-05,0,0,0.014463606,0,0,0,0,0,0,0,0,0.064658308,0.229748813,0.000156903,0,0,0,0,0,0,0,0,0.000156903,0,0
sample71,0,0.000524209,0,0,0.001191384,0,0,0,0,0,0,0.322376573,0,0,0.000119138,5.95692E-05,0,0,0,0,0,0,0.000893538,0,0.002275543,0.031929089,0,0,0,0,0,0.000381243,0,0,0,0.000214449,0,0,0.000262104,0,8.33969E-05,0.050347884,0,0,0,0,0,4.76554E-05,0.053445482,0,0,0,0,0,0,8.33969E-05,0,0,0.110048132,0,0,0,0.033013248,0,0,0,0.013200534,0,0,0,0,0.000202535,0,0,0.000142966,0,0,0,7.1483E-05,0,0,0.029820339,0,0,0,0,0.000119138,0,0,0,0.063548418,0.285431758,0.000166794,0,0,0,0,0,0,0,0,0,0,0
sample72,0.000495719,0.000134257,0,0,0.000671286,0,0,0,0,0,0,0.330913259,0,0,8.26199E-05,0,0,0,9.29474E-05,0,0,0,0.00020655,0,0.006826467,0.01835194,0,0,0,0,7.22924E-05,0.000175567,0,0.00020655,0,0,0,0,0.000629977,0,0,0.05489058,0,0,0,0,0,0,0.078024146,3.09825E-05,0,0,0,0,0,9.29474E-05,0,0,0.097636039,9.29474E-05,0,0,0.015140092,0,0,0,0.065765422,0,0,0,0,6.19649E-05,0,0,0.000516374,0,0,0,4.13099E-05,0,0,0.007084654,0,0,0,0,0,0,0,0,0.030662302,0.290821964,0.000278842,0,0,0,0,0,0,0,0,0,0,0
sample73,6.14679E-05,0.000368807,0,0,0.000307339,0,0.00015367,0,0,0,0,0.311478097,3.07339E-05,0,0.000102446,2.04893E-05,0,0,5.12232E-05,0,0,0,0.00013318,0,0.003534402,0.016934393,0,0,5.12232E-05,0,8.19571E-05,8.19571E-05,0,0,0,4.09786E-05,0,0,0.000614679,0,0.000368807,0.06110929,0,0,0,0,0,0,0.14667254,0,0,0,0,0,0,0,0,0,0.093113552,0,0,0,0.024955948,0,0,0,0.034883006,0,0,0,0,7.17125E-05,0,0,0.000665902,0,0,0,0,0,0,0.023962218,0,0,0,0,0,5.12232E-05,0.000112691,0,0.046111134,0.233659796,0.000184404,0,0,0,0,0,0,0,0,3.07339E-05,0,0
sample74,0,0.000106291,0,0,0.000611174,0,0,0,0,0,0,0.310529463,6.64319E-05,0,0.000132864,0,0,0,7.97183E-05,0,0,0,0.000279014,6.64319E-05,0.01206404,0.009034744,0,0,0,0,0,0.000279014,0,0,0,0.00014615,0,0,0.000863615,0.000132864,0.000252441,0.068451471,6.64319E-05,0,0,0,0,0,0.131096791,0,0,0,0,0,0,0.000172723,0,0,0.102159038,0,0,0,0.023981931,0,0,0,0.014389158,0,0,0,0,0.000106291,0,0,0.000930047,0,0,0,5.31456E-05,0,0,0.012688501,0,0,0,0,0,0,0,0,0.043300339,0.267481565,0.000225869,0,0,0,0,5.31456E-05,0,0,0,0.000199296,0,0
sample75,0,0.000328773,0,0,0.000401834,0,0,0,0,0,9.13259E-06,0.198852947,0,0,0.00028311,8.21933E-05,0,0,0,0,0,0,0.000100458,0,0.006146231,0.015096166,0,0,0,0,0.000136989,0.000118724,0,0,0,0,0,0,0.000456629,0,0,0.100303202,0,0,0,0,0,3.65303E-05,0.1064403,0,0,0,0,0,0,8.21933E-05,0,0,0.11056823,0.000109591,0,0,0.027781329,0,0,0,0.02993662,0,0,0,0,0.000191784,0,0,0.000675811,0,0,0,5.47955E-05,0,0,0.009753603,0,0,0,0,0,0,0.000191784,0,0.084896528,0.306772726,0.000191784,0,0,0,0,0,0,0,0,0,0,0
sample76,0,0.000417532,0,0,0.00010706,0,0,0,0,0,0,0.330374922,0,0,0.000192707,0.000139177,0,0,0.000139177,0,0,0,0,0,0.063646875,0.004988973,0,0,0,0,0.000128471,0,0,6.42357E-05,0,0,0,0,0.000620945,6.42357E-05,0.000235531,0.003115432,0,0,0,0,0,0,0.359794874,0.000117765,0,0,0,0,0,0,0,0,0.000920712,9.63536E-05,0,0,0.017022461,0,0,0,0.016198103,0,0,0,0,0.000149883,0,0,0,0,0,0,4.28238E-05,0,0,0.008703938,0,0,0,0,0.000192707,0,0.000128471,0,0.070702096,0.121459007,7.49417E-05,0,0,0,0,0,0,0,0,0.000160589,0,0
sample77,0,0.000199753,0,0,8.17171E-05,0,0,0,0,0,0,0.39190637,0,0,0.001806857,4.53984E-05,0,0,0,0,0,0,2.7239E-05,0,0.038761168,0.013919154,0,0,0,0,7.26375E-05,0,0,7.26375E-05,0,0,0,0,0.005620324,8.17171E-05,0.000671897,0.02839217,0,0,0,0,0,0.000118036,0.140299266,0.00027239,0,0,0,0,0,0,0,0.00027239,0.000962446,0.000172514,0,0,0.041929977,0,0,0,0.002696666,0,0,0,0,0.000208833,0,0,0,0,0,0,6.35578E-05,0,0,0.005429651,0,0,0,3.63187E-05,0.000136195,0,0.000154355,0,0.156515581,0.1685734,0.000163434,0,5.44781E-05,0,0,0,0,0,0,0.00028147,0,0
sample78,0,0.000266331,0,0,0,0,0,0,0,0,0,0.435523703,0,0,0.000532662,0.000108954,0,0,0,0,0,0,0,0,0.016330928,0.002772263,0,0,0,0,0.011294853,0,0,0,0,0,0,0,0.000351073,0,0.000520556,0.0154593,0,0,0,0,0,0,0.206624377,0.000520556,0,0,0,0,0,0,0,2.42119E-05,0.000907946,0,0,0,0.009793715,0,6.05298E-05,0,0.00050845,0,0,0,0,8.47417E-05,0,0,0,0,0,0,4.84238E-05,0,0,0.00337756,0,0,0,0,0,0,0,0,0.145114038,0.149508498,6.05298E-05,0,0,0,0,0,0,0,0,0.000205801,0,0
sample79,0,0.000174144,0,0,8.70722E-05,0,0,0,0,0,0,0.314140519,0,0,0.000783649,6.33252E-05,0,0,0.000316626,0,0,0,0,0,0.078507425,0.005976316,0,0,0,0,0.000538264,0,0,0,0,0,0,0,0.000372036,4.74939E-05,0.00012665,0.036514897,0,0,3.16626E-05,0,0,9.49878E-05,0.260567394,0.001377323,0,0,0,0,3.95783E-05,0,0,0,0.000823228,0,0,0,0.010923598,0,0,0,0.007021182,0,0,0,0,0.000118735,0,0,0.000253301,0,0,0,7.12409E-05,0,0,0.003126682,0,0,0,0,8.70722E-05,0,0,0,0.159927809,0.117721559,4.74939E-05,0,0,0,0,0,0,0,0,0.000118735,0,0
