,PerturbationType,SCFA,Permutation,PredictionType,SampleID,Day,ObservedValue,PredictedValue
1126,intrapolation,Butyrate,C,train,sample352,13,3.3108966989999997,4.80613238717384
1127,intrapolation,Butyrate,C,train,sample128,31,3.1204059760000002,4.278488349056503
1128,intrapolation,Butyrate,C,train,sample63,5,10.38075638,10.772826046114309
1129,intrapolation,Butyrate,C,train,sample426,1,3.5415043219999998,4.974675439134701
1130,intrapolation,Butyrate,C,train,sample321,5,3.651177961,6.377501752301963
1131,intrapolation,Butyrate,C,train,sample81,13,10.532009599999999,9.916333394450177
1132,intrapolation,Butyrate,C,train,sample264,31,4.051144381,4.545551249816474
1133,intrapolation,Butyrate,C,train,sample61,5,8.123417611,9.812796406710312
1134,intrapolation,Butyrate,C,train,sample80,10,12.62249945,12.102877223238165
1135,intrapolation,Butyrate,C,train,sample219,13,2.38695697,3.394986979515114
1136,intrapolation,Butyrate,C,train,sample231,19,1.4759810580000001,3.0073620502534317
1137,intrapolation,Butyrate,C,train,sample427,1,4.54582236,5.629025670151443
1138,intrapolation,Butyrate,C,train,sample472,8,8.692123197,7.648561303466894
1139,intrapolation,Butyrate,C,train,sample98,19,2.198579475,3.090733055881097
1140,intrapolation,Butyrate,C,train,sample127,31,8.024905581,6.313008030072746
1141,intrapolation,Butyrate,C,train,sample516,25,3.8672601810000002,5.155511034630074
1142,intrapolation,Butyrate,C,train,sample471,8,8.577625322000001,7.482398516652513
1143,intrapolation,Butyrate,C,train,sample291,1,7.749983969,7.156618776293335
1144,intrapolation,Butyrate,C,train,sample367,19,3.8956340810000003,5.2404403697669695
1145,intrapolation,Butyrate,C,train,sample502,19,4.642135898,6.39189517828099
1146,intrapolation,Butyrate,C,train,sample385,25,2.617068291,4.230642304623567
1147,intrapolation,Butyrate,C,train,sample157,1,5.047879588,5.36725840337865
1148,intrapolation,Butyrate,C,train,sample459,5,11.79788012,9.732406992197646
1149,intrapolation,Butyrate,C,train,sample322,5,6.687109587999999,6.56742106873128
1150,intrapolation,Butyrate,C,train,sample47,2,14.75298909,12.501781453988212
1151,intrapolation,Butyrate,C,train,sample112,25,2.392897908,3.130501518170469
1152,intrapolation,Butyrate,C,train,sample82,13,1.147162395,4.702516398036705
1153,intrapolation,Butyrate,C,train,sample336,8,8.254032018,7.756232429570075
1154,intrapolation,Butyrate,C,train,sample517,25,3.7082071030000003,5.208951313910093
1155,intrapolation,Butyrate,C,train,sample126,31,4.096762026,4.196416937510395
1156,intrapolation,Butyrate,C,train,sample351,13,6.048502127999999,6.854304193303203
1157,intrapolation,Butyrate,C,train,sample158,1,7.334946233999999,6.557869705989321
1158,intrapolation,Butyrate,C,train,sample202,8,4.349549936,4.386391068231973
1159,intrapolation,Butyrate,C,train,sample292,1,5.0869365680000005,5.487279765274843
1160,intrapolation,Butyrate,C,train,sample262,31,2.990095232,3.725429332294464
1161,intrapolation,Butyrate,C,train,sample441,3,7.43860397,7.215221504219514
1162,intrapolation,Butyrate,C,train,sample76,10,12.48291975,11.396257676383511
1163,intrapolation,Butyrate,C,train,sample97,19,2.860408028,2.9821870789089164
1164,intrapolation,Butyrate,C,train,sample519,25,6.008957879,5.5590113398384355
1165,intrapolation,Butyrate,C,train,sample532,31,3.5218891439999997,6.048938033871742
1166,intrapolation,Butyrate,C,train,sample96,19,2.774925085,2.9469803865175157
1167,intrapolation,Butyrate,C,train,sample65,5,12.77633172,11.891841083657713
1168,intrapolation,Butyrate,C,train,sample487,13,6.897163442999999,7.987191533786896
1169,intrapolation,Butyrate,C,train,sample370,19,4.140132486000001,4.705225150858595
1170,intrapolation,Butyrate,C,train,sample396,31,3.838208345,4.859599277848045
1171,intrapolation,Butyrate,C,train,sample247,25,2.214316072,3.080637974212375
1172,intrapolation,Butyrate,C,train,sample246,25,2.049320986,3.0537542314976527
1173,intrapolation,Butyrate,C,train,sample172,3,3.714451542,4.3882031126249466
1174,intrapolation,Butyrate,C,train,sample366,19,5.163191599,6.301989683080811
1175,intrapolation,Butyrate,C,train,sample62,5,16.01997062,12.640375810960347
1176,intrapolation,Butyrate,C,test,sample428,1,6.381625597999999,6.698427455792459
1177,intrapolation,Butyrate,C,test,sample64,5,13.08056671,10.994966889596116
1178,intrapolation,Butyrate,C,test,sample533,31,4.825314218,5.918368798120697
1179,intrapolation,Butyrate,C,test,sample473,8,8.251732099,7.275575830815203
1180,intrapolation,Butyrate,C,test,sample324,5,6.238966702000001,6.356798737332409
1181,intrapolation,Butyrate,C,test,sample205,8,6.411691906000001,4.367383038705804
1182,intrapolation,Butyrate,C,test,sample114,25,2.063559773,4.0088938536051755
1183,intrapolation,Butyrate,C,test,sample384,25,3.3519746180000003,5.753789866817493
1184,intrapolation,Butyrate,C,test,sample354,13,4.375856498,5.427650145493699
1185,intrapolation,Butyrate,C,test,sample309,3,9.63654257,5.189392854574859
1186,intrapolation,Butyrate,C,test,sample129,31,5.894335935,8.179681560857656
1187,intrapolation,Butyrate,C,test,sample294,1,3.9002279260000003,5.308702394741067
1188,intrapolation,Butyrate,C,test,sample339,8,12.39125307,5.089246676359986
1189,intrapolation,Butyrate,C,test,sample175,3,6.1290342120000005,4.577714157013833
1190,intrapolation,Butyrate,C,test,sample235,19,2.648912218,3.9439526380502086
1191,intrapolation,Butyrate,C,test,sample265,31,5.418496783999999,4.109654325074863
1192,intrapolation,Butyrate,C,test,sample369,19,5.318122077,4.811308853806973
1193,intrapolation,Butyrate,C,test,sample443,3,9.791194224,7.121142101706182
1194,intrapolation,Butyrate,C,test,sample518,25,3.0260493760000005,5.21688393647254
1195,intrapolation,Butyrate,C,test,sample84,13,9.193841629,10.478600708549713
1196,intrapolation,Butyrate,C,test,sample220,13,4.099376854,3.983584241110143
1197,intrapolation,Butyrate,C,test,sample503,19,6.279291985,7.542776095709695
1198,intrapolation,Butyrate,C,test,sample79,10,11.52965378,10.520043531914794
1199,intrapolation,Butyrate,C,test,sample99,19,3.497492828,3.5621599851052093
1200,intrapolation,Butyrate,C,test,sample190,5,4.6013463969999995,4.499178243195368
1201,intrapolation,Butyrate,C,test,sample488,13,6.7778701560000005,7.257636065949527
1202,intrapolation,Butyrate,C,test,sample49,2,15.7306684,11.542719939701177
1203,intrapolation,Butyrate,C,test,sample250,25,3.6766434610000003,3.6511520417755166
1204,intrapolation,Butyrate,C,test,sample458,5,11.17054226,7.263012611612735
1205,intrapolation,Butyrate,C,test,sample399,31,5.591016242999999,5.3262403102550575
1206,intrapolation,Acetate,D,train,sample428,1,17.811333800000003,18.679665636710588
1207,intrapolation,Acetate,D,train,sample533,31,20.08448772,19.51616706262989
1208,intrapolation,Acetate,D,train,sample113,25,8.892579697,10.816896574253239
1209,intrapolation,Acetate,D,train,sample232,19,12.61188283,14.055370917371144
1210,intrapolation,Acetate,D,train,sample306,3,8.261241245,12.210915763479855
1211,intrapolation,Acetate,D,train,sample307,3,19.63605011,17.938747637043086
1212,intrapolation,Acetate,D,train,sample261,31,25.22553886,21.81849425116215
1213,intrapolation,Acetate,D,train,sample114,25,7.618579932,10.538255314443948
1214,intrapolation,Acetate,D,train,sample384,25,9.721254351,12.594018140393196
1215,intrapolation,Acetate,D,train,sample442,3,16.81866277,18.677890357086266
1216,intrapolation,Acetate,D,train,sample129,31,17.35060173,17.569795876726673
1217,intrapolation,Acetate,D,train,sample235,19,10.87206938,13.098623073156203
1218,intrapolation,Acetate,D,train,sample382,25,14.67468484,15.000156576643839
1219,intrapolation,Acetate,D,train,sample189,5,19.45946,19.259313606377283
1220,intrapolation,Acetate,D,train,sample201,8,10.35320702,12.963130373957423
1221,intrapolation,Acetate,D,train,sample501,19,22.76782085,21.658112631426228
1222,intrapolation,Acetate,D,train,sample100,19,11.96629649,12.290536200833829
1223,intrapolation,Acetate,D,train,sample83,13,8.158937509,10.62089674398127
1224,intrapolation,Acetate,D,train,sample190,5,17.0320859,16.4994165526172
1225,intrapolation,Acetate,D,train,sample234,19,15.65832907,17.31794604970221
1226,intrapolation,Acetate,D,train,sample50,2,19.72580406,19.64686246356686
1227,intrapolation,Acetate,D,train,sample49,2,24.84679066,23.437431067510797
1228,intrapolation,Acetate,D,train,sample217,13,24.02425479,20.51484183645367
1229,intrapolation,Acetate,D,train,sample171,3,32.23625077,25.93809885765374
1230,intrapolation,Acetate,D,train,sample397,31,16.69140833,15.66908452433184
1231,intrapolation,Acetate,D,train,sample187,5,19.99590757,18.40889440816524
1232,intrapolation,Acetate,D,train,sample216,13,14.03788356,15.4536677259737
1233,intrapolation,Acetate,D,train,sample456,5,21.07515725,21.582677938688658
1234,intrapolation,Acetate,D,train,sample77,10,20.82558616,20.8156925272767
1235,intrapolation,Acetate,D,train,sample486,13,16.85150231,18.03778939501096
1236,intrapolation,Acetate,D,train,sample294,1,10.42595445,12.39834864570229
1237,intrapolation,Acetate,D,train,sample48,2,19.14983255,18.650262788930984
1238,intrapolation,Acetate,D,train,sample130,31,20.42398697,17.970084712463784
1239,intrapolation,Acetate,D,train,sample85,13,11.69306023,12.689554884360785
1240,intrapolation,Acetate,D,train,sample115,25,8.540466251,9.804075129384493
1241,intrapolation,Acetate,D,train,sample443,3,28.75503596,26.058892214618794
1242,intrapolation,Acetate,D,train,sample220,13,16.04894579,16.053300109589276
1243,intrapolation,Acetate,D,train,sample78,10,10.60016025,12.194489026839507
1244,intrapolation,Acetate,D,train,sample531,31,26.72767261,23.775644574675344
1245,intrapolation,Acetate,D,train,sample156,1,14.94481013,16.78457729967267
1246,intrapolation,Acetate,D,train,sample186,5,16.24623832,16.94016277637813
1247,intrapolation,Acetate,D,train,sample503,19,22.54397974,21.897134927229853
1248,intrapolation,Acetate,D,train,sample79,10,33.25644024,27.055408599814132
1249,intrapolation,Acetate,D,train,sample99,19,14.54726157,14.301628653609663
1250,intrapolation,Acetate,D,train,sample381,25,25.93236886,20.975927848208254
1251,intrapolation,Acetate,D,train,sample337,8,18.10666769,16.825288764063398
1252,intrapolation,Acetate,D,train,sample457,5,22.8096488,21.03088289207857
1253,intrapolation,Acetate,D,train,sample352,13,12.28428421,13.675498425840983
1254,intrapolation,Acetate,D,train,sample128,31,8.120739373,11.68008882919917
1255,intrapolation,Acetate,D,train,sample63,5,17.7367014,17.573422686294812
1256,intrapolation,Acetate,D,train,sample426,1,8.228369377,12.338190923519091
1257,intrapolation,Acetate,D,train,sample64,5,15.46261501,16.392422879378156
1258,intrapolation,Acetate,D,train,sample321,5,10.13818134,12.494033303793337
1259,intrapolation,Acetate,D,train,sample264,31,22.83638541,20.554272810277592
1260,intrapolation,Acetate,D,train,sample324,5,10.32813501,11.790923199809995
1261,intrapolation,Acetate,D,train,sample309,3,15.74001749,15.46230796644691
1262,intrapolation,Acetate,D,train,sample339,8,23.14334656,20.095123768412726
1263,intrapolation,Acetate,D,train,sample80,10,21.94218769,19.3221250547686
1264,intrapolation,Acetate,D,train,sample265,31,11.09942031,13.712606007998007
1265,intrapolation,Acetate,D,train,sample369,19,20.16950965,17.926396390370368
1266,intrapolation,Acetate,D,train,sample219,13,19.24264988,18.023417347426314
1267,intrapolation,Acetate,D,train,sample231,19,18.51233557,17.394614729500326
1268,intrapolation,Acetate,D,train,sample427,1,11.41002514,12.60304631916049
1269,intrapolation,Acetate,D,train,sample472,8,12.14457736,14.997113075492193
1270,intrapolation,Acetate,D,train,sample98,19,13.51020888,13.232948489881517
1271,intrapolation,Acetate,D,train,sample488,13,14.790116399999999,16.62619498956
1272,intrapolation,Acetate,D,train,sample127,31,19.74850845,17.679431409800905
1273,intrapolation,Acetate,D,train,sample516,25,25.73044846,24.720093041060522
1274,intrapolation,Acetate,D,train,sample471,8,24.67491995,22.593186730909324
1275,intrapolation,Acetate,D,train,sample291,1,19.0853365,17.707456446461116
1276,intrapolation,Acetate,D,train,sample367,19,12.41786636,13.999670558853257
1277,intrapolation,Acetate,D,train,sample502,19,23.61627417,22.17142142357472
1278,intrapolation,Acetate,D,train,sample458,5,36.58682027,29.04346979576789
1279,intrapolation,Acetate,D,train,sample157,1,21.18045108,20.046560094197567
1280,intrapolation,Acetate,D,train,sample322,5,20.87640451,18.949247907608303
1281,intrapolation,Acetate,D,train,sample47,2,26.39183115,25.08901210381646
1282,intrapolation,Acetate,D,train,sample112,25,8.043746032,10.105695699633173
1283,intrapolation,Acetate,D,train,sample82,13,8.847588219,11.903093756596641
1284,intrapolation,Acetate,D,train,sample336,8,26.51985873,21.965015906684393
1285,intrapolation,Acetate,D,train,sample473,8,13.65093667,16.766835873066526
1286,intrapolation,Acetate,D,train,sample205,8,16.86592811,16.477939547154715
1287,intrapolation,Acetate,D,train,sample517,25,20.395614899999998,21.32068648529536
1288,intrapolation,Acetate,D,train,sample354,13,9.770949957000001,12.56129318287707
1289,intrapolation,Acetate,D,train,sample351,13,16.1720715,16.910873385976043
1290,intrapolation,Acetate,D,train,sample175,3,18.56934828,17.897171760783326
1291,intrapolation,Acetate,D,train,sample202,8,16.02339091,15.98791574114981
1292,intrapolation,Acetate,D,train,sample292,1,13.41376931,14.470644977091471
1293,intrapolation,Acetate,D,train,sample262,31,13.88256768,15.261273191043706
1294,intrapolation,Acetate,D,train,sample441,3,19.31010122,19.336376294226184
1295,intrapolation,Acetate,D,train,sample518,25,28.13967236,24.769382097255377
1296,intrapolation,Acetate,D,train,sample84,13,9.274994238,12.11837340922766
1297,intrapolation,Acetate,D,train,sample97,19,14.34710811,13.624764124906957
1298,intrapolation,Acetate,D,train,sample532,31,12.0489757,15.205157265933677
1299,intrapolation,Acetate,D,train,sample65,5,19.02693735,18.151454399240905
1300,intrapolation,Acetate,D,train,sample487,13,14.65566869,16.596603292691775
1301,intrapolation,Acetate,D,train,sample396,31,9.717617225,12.418212628743813
1302,intrapolation,Acetate,D,train,sample250,25,14.63773858,15.131038808855955
1303,intrapolation,Acetate,D,train,sample247,25,14.32081293,14.967349159064891
1304,intrapolation,Acetate,D,train,sample246,25,13.95237315,14.305382946685096
1305,intrapolation,Acetate,D,train,sample172,3,10.49036403,13.569077419086947
1306,intrapolation,Acetate,D,train,sample366,19,10.19284449,14.098306255831345
1307,intrapolation,Acetate,D,train,sample62,5,28.31904884,24.7838611161874
1308,intrapolation,Acetate,D,train,sample399,31,13.68356052,14.694619436104709
1309,intrapolation,Acetate,D,test,sample459,5,33.14642625,19.140360938936254
1310,intrapolation,Acetate,D,test,sample504,19,20.94268574,19.59671936346165
1311,intrapolation,Acetate,D,test,sample81,13,8.742147761,14.372309297697958
1312,intrapolation,Acetate,D,test,sample46,2,22.54448084,20.95094283070093
1313,intrapolation,Acetate,D,test,sample61,5,34.21815823,20.909582578848685
1314,intrapolation,Acetate,D,test,sample126,31,10.42483248,16.1470696980396
1315,intrapolation,Acetate,D,test,sample444,3,18.8995687,19.277322323920405
1316,intrapolation,Acetate,D,test,sample158,1,36.22477671,20.617681040371018
1317,intrapolation,Acetate,D,test,sample263,31,20.04828756,18.002695477821682
1318,intrapolation,Acetate,D,test,sample111,25,9.462275293,10.915998294072491
1319,intrapolation,Acetate,D,test,sample400,31,13.71700614,14.387620850720916
1320,intrapolation,Acetate,D,test,sample233,19,21.57232377,16.201971874107567
1321,intrapolation,Acetate,D,test,sample325,5,26.87123811,20.221301782178212
1322,intrapolation,Acetate,D,test,sample429,1,16.72714724,16.77127892254125
1323,intrapolation,Acetate,D,test,sample76,10,33.06675175,19.19547230332789
1324,intrapolation,Acetate,D,test,sample519,25,21.66765592,21.120967715875842
1325,intrapolation,Acetate,D,test,sample96,19,11.23065592,12.683973496708646
1326,intrapolation,Acetate,D,test,sample203,8,17.18006479,15.000863594644757
1327,intrapolation,Acetate,D,test,sample370,19,10.17972657,15.227558731509825
1328,intrapolation,Acetate,D,test,sample534,31,16.09628442,19.28625554827192
