,NCBIID,EC,Forward,Reverse
65203,196081,2.7.6.3,283788.2353,283788.2353
65204,196081,1.1.1.3,46782.15223,46782.15223
65205,196081,2.7.1.39,4890.10989,13484.84848
65206,196081,2.6.1.9,33828.81356,33828.81356
65207,196081,2.4.2.8,24723.33333,115290.1554
65208,196081,4.1.1.48,181250,181250
65209,196081,2.6.1.42,485.0142857,485.0142857
65210,196081,1.1.1.205,96374.5614,96374.5614
65211,196081,5.3.3.2,55488.57143,55488.57143
65212,196081,3.2.1.10,2034.888227,3274.364508
65213,196081,2.7.7.38,1831.395349,1831.395349
65214,196081,3.2.1.23,23910.6204,7173.18612
65215,196081,2.6.1.57,129,300
65216,196081,3.1.1.5,19.68503937,19.68503937
65217,196081,1.3.1.78,1796.246649,1796.246649
65218,196081,1.1.2.3,1046.428571,623.4042553
65219,196081,5.3.1.8,0.343811321,5.140922556
65220,196081,2.3.1.85,220059880.2,3062500
65221,196081,4.6.1.12,9293.888889,9293.888889
65222,196081,2.7.7.60,4618.666667,7489.72973
65223,196081,2.5.1.6,484782.6087,78604159323
65224,196081,1.5.1.20,17142.85714,17142.85714
65225,196081,5.5.1.4,11046.875,11046.875
65226,196081,3.1.3.25,8888.888889,8888.888889
65227,196081,4.2.1.8,13735.34338,13735.34338
65228,196081,2.1.2.11,37399.74457,37471.52911
65229,196081,3.2.2.16,2820,3407.5
65230,196081,3.5.4.9,580.6792453,580.6792453
65231,196081,1.5.1.5,248.0963855,248.0963855
65232,196081,3.5.1.15,24662.16216,5148.09591
65233,196081,2.7.1.23,23157.89474,38260.86957
65234,196081,3.2.2.5,70111.73184,70111.73184
65235,196081,6.3.1.5,144910,144910
65236,196081,6.3.5.1,33793.10345,61250
65237,196081,2.7.4.6,58.5,124.9450975
65238,196081,3.2.1.18,785730.5936,785730.5936
65239,196081,2.7.7.1,11224.72222,11224.72222
65240,196081,3.1.3.2,12111.46838,12111.46838
65241,196081,3.5.1.19,11605.55556,11605.55556
65242,196081,2.4.2.21,22903.125,36645
65243,196081,2.4.2.19,338273.0769,338273.0769
65244,196081,3.1.3.5,5826.893354,3831.300813
65245,196081,3.1.5.1,14.84575,14.84575
65246,196081,1.1.1.38,1785.714286,1785.714286
65247,196081,2.3.1.54,11154.59883,21033.21033
65248,196081,2.1.3.3,17.01812227,594.9847328
65249,196081,4.1.1.23,2882.562278,2882.562278
65250,196081,4.1.1.17,17000.625,143163.1579
65251,196081,2.4.2.10,32142.14876,69450
65252,196081,2.7.8.13,6661.312504,1544652.174
65253,196081,2.7.7.14,38281.73913,38281.73913
65254,196081,5.4.2.10,3432144.587,9204.1357
65255,196081,3.1.1.31,1926.363636,1926.363636
65256,196081,3.1.3.18,291.3776596,291.3776596
65257,196081,5.4.2.1,20,20
65258,196081,5.4.2.2,828.7014649,828.7014649
65259,196081,3.1.3.27,1208.333333,1208.333333
65260,196081,4.1.2.9,158.8346376,264.6343537
65261,196081,2.7.4.7,458800,409904.2757
65262,196081,2.7.1.33,70957.32299,91446.25
65263,196081,3.6.1.1,2500000,2500000
65264,196081,3.6.1.25,904.7619048,904.7619048
65265,196081,4.1.1.36,52125.60002,52125.60002
65266,196081,4.1.1.31,2715736.842,2715736.842
65267,196081,5.3.1.24,7376.470588,7376.470588
65268,196081,6.3.5.3,2828360,2828360
65269,196081,2.7.6.1,193181.8182,3136.531365
65270,196081,2.5.1.19,1393.930818,1393.930818
65271,196081,2.3.1.8,41444.08602,41444.08602
65272,196081,2.7.1.35,204081.6327,204081.6327
65273,196081,2.7.1.40,99.5951417,99.5951417
65274,196081,2.7.1.26,33043.94619,33043.94619
65275,196081,4.4.1.21,610827.5862,600474.5763
65276,196081,4.1.2.19,45238.09524,45238.09524
65277,196081,1.17.4.2,5241379.31,4457478.006
65278,196081,5.1.3.1,48.45306122,48.45306122
65279,196081,5.3.1.6,524.4680851,524.4680851
65280,196081,1.1.1.76,6017,6017
65281,196081,2.3.1.30,36607.27273,36607.27273
65282,196081,1.1.1.25,132.9306488,348.7089202
65283,196081,2.7.1.71,357.3365385,357.3365385
65284,196081,2.2.1.2,1066.659292,1052.68559
65285,196081,4.2.1.46,82.03814831,82.03814831
65286,196081,2.7.8.12,411205.0691,411205.0691
65287,196081,1.11.1.7,738.6029412,738.6029412
65288,196081,4.3.1.19,11961.83652,6162.455565
65289,196081,2.2.1.1,3755.319149,2401.360544
65290,196081,2.7.1.21,50486.36364,23139.58333
65291,196081,2.7.6.2,1071428.571,1071428.571
65292,196081,2.1.1.45,3336.956522,3336.956522
65293,196081,5.3.1.1,4.893436838,4.893436838
65294,196081,1.8.1.9,2614.655177,2872.159091
65295,196081,2.7.1.28,28136.99284,28070
65296,196081,4.2.1.20,3790.468986,2407.976934
65297,196081,4.1.1.25,403.704552,921.6601307
65298,196081,2.5.1.7,1000000,1000000
65299,196081,2.7.7.23,16968.42105,16968.42105
65300,196081,2.4.1.227,63333.33333,60946.27105
65301,196081,6.3.2.9,156610,156610
65302,196081,3.6.1.27,3333.333333,625
65303,196081,2.5.1.31,257333.3333,191721.8543
65304,196081,5.1.3.2,275.1356025,275.1356025
65305,196081,2.7.7.12,3165.526316,1093.545455
65306,196081,2.7.4.14,184.7196653,184.7196653
65307,196081,2.4.2.9,33846.15385,33846.15385
65308,196081,2.7.1.213,137.0225225,134.5973451
65309,196081,3.2.1.8,236.180443,236.180443
65310,196081,5.3.1.5,60273.9726,8073.394495
65311,196081,2.7.1.17,1100.048077,2200.096154
65312,196081,4.2.1.70,8353333.333,8353333.333
65313,196081,2.7.1.113,14998.13665,14998.13665
65314,2529408,1.1.1.27,1072.707692,5363.538462
65315,2529408,2.3.1.180,323533.3333,323533.3333
65316,2529408,4.2.1.59,1093708,1093708
65317,2529408,2.3.3.13,47619.04762,39024.39024
65318,2529408,2.3.1.41,861570.4915,547456.25
65319,2529408,4.2.3.1,5112.60274,5112.60274
65320,2529408,4.1.1.21,264.5461538,223.3181818
65321,2529408,6.2.1.16,11237.48056,11237.48056
65322,2529408,6.2.1.20,4449437.5,4449437.5
65323,2529408,2.7.1.156,89457.01357,89457.01357
65324,2529408,5.1.3.8,2833.167702,2833.167702
65325,2529408,2.7.8.33,27772.5,27772.5
65326,2529408,2.7.2.8,1031.518625,1031.518625
65327,2529408,2.3.1.1,11807.50469,11807.50469
65328,2529408,2.2.1.6,401963.5258,401963.5258
65329,2529408,2.7.2.1,238.8059701,107.2925398
65330,2529408,1.3.8.1,2701.821429,2701.821429
65331,2529408,1.3.8.7,12394.05762,5641.666667
65332,2529408,1.3.8.8,102994.012,102994.012
65333,2529408,2.6.1.11,36852.32068,36852.32068
65334,2529408,2.7.8.7,36470.58824,36470.58824
65335,2529408,3.5.4.4,10017.3913,10017.3913
65336,2529408,2.7.1.74,1.130227301,1.130227301
65337,2529408,2.7.4.3,278296.1539,278296.1539
65338,2529408,4.6.1.1,27544.91018,27544.91018
65339,2529408,3.2.2.8,2337662.338,2823.529412
65340,2529408,3.6.1.13,163.0364059,163.0364059
65341,2529408,2.4.2.7,4287.245445,4287.245445
65342,2529408,4.3.2.2,73721.42857,73721.42857
65343,2529408,3.2.2.9,2810309.278,2810309.278
65344,2529408,1.8.1.4,931.8181818,931.8181818
65345,2529408,3.4.11.23,417.918552,417.918552
65346,2529408,5.1.1.1,744.5454545,692.1126763
65347,2529408,2.4.1.25,839378.2383,839378.2383
65348,2529408,3.4.11.1,85543.65079,85543.65079
65349,2529408,3.5.3.6,14668.75,25650.27322
65350,2529408,4.3.2.1,2267.6082,2267.6082
65351,2529408,1.2.1.11,4421.083628,4421.083628
65352,2529408,4.1.1.11,61538.46154,61538.46154
65353,2529408,2.1.3.2,154.676259,154.676259
65354,2529408,4.3.1.1,2717.368421,580.1123596
65355,2529408,2.6.1.1,1723.438596,2728.777778
65356,2529408,2.4.2.17,36000,36000
65357,2529408,3.1.3.7,94269.35484,94269.35484
65358,2529408,2.5.1.17,2916266.667,3313939.394
65359,2529408,6.3.5.5,89733.8403,786666.6667
65360,2529408,5.4.99.5,11428.57143,11428.57143
65361,2529408,4.2.3.5,5036144.578,5036144.578
65362,2529408,1.3.3.3,17600000,17600000
65363,2529408,6.3.4.2,5415.744681,5415.744681
65364,2529408,2.5.1.47,221.2184874,221.2184874
65365,2529408,2.7.4.14,184.7196653,53.83902439
65366,2529408,4.1.1.20,22471.91011,22471.91011
65367,2529408,1.4.1.16,1273.773066,7780.095923
65368,2529408,2.7.7.41,28811.65919,28811.65919
65369,2529408,3.5.4.13,17136.29032,17136.29032
65370,2529408,4.2.1.9,148555,148555
65371,2529408,2.7.1.29,13752.14724,12051.6129
65372,2529408,1.5.1.3,4255.865273,2155.470588
65373,2529408,4.1.2.25,3071296.296,2909649.123
65374,2529408,1.3.5.2,813.1367925,813.1367925
65375,2529408,1.3.98.1,8783.499289,8783.499289
65376,2529408,3.5.2.3,27155.55556,21203.65297
65377,2529408,2.5.1.15,76698.68421,76698.68421
65378,2529408,4.2.3.4,4480.432432,4480.432432
65379,2529408,4.2.1.10,295.5989284,295.5989284
65380,2529408,2.5.1.1,89818.18182,988000
65381,2529408,2.7.1.24,1038813.953,1351558.245
65382,2529408,1.1.1.169,2011.987952,1999.94012
65383,2529408,4.1.2.4,1858.333333,3478.939158
65384,2529408,2.7.1.145,1405000,1405000
65385,2529408,1.1.1.267,11073.12661,45108.42105
65386,2529408,1.2.1.72,360750,360750
65387,2529408,1.3.1.10,230.4147465,1666.666667
65388,2529408,1.3.1.9,1987.944251,2190.172745
65389,2529408,4.2.1.11,1726.843444,1726.843444
65390,2529408,4.3.1.7,51384.61538,51384.61538
65391,2529408,6.2.1.3,4000000,4000000
65392,2529408,4.1.2.13,1761.904762,23717.94872
65393,2529408,5.3.1.25,342846.3476,342846.3476
65394,2529408,3.2.1.26,677.5751073,677.5751073
65395,2529408,3.5.3.8,419.45,419.45
65396,2529408,2.7.7.2,443223.8806,494933333.3
65397,2529408,6.3.2.17,37647.05882,34594.59459
65398,2529408,6.3.3.2,27848.10127,27672.95597
65399,2529408,4.2.1.2,98.51764706,324.1548387
65400,2529408,2.3.1.157,655.9961198,655.9961198
65401,2529408,2.7.7.24,16551.72414,16551.72414
65402,2529408,2.3.1.15,4520090.909,4865068.493
65403,2529408,1.1.1.49,146.478027,109.2461538
65404,2529408,3.5.99.6,963.9642857,963.9642857
65405,2529408,1.1.1.363,146.5437416,139.4135723
65406,2529408,5.3.1.9,47846.66667,47846.66667
65407,2529408,4.2.1.42,7269180.328,7269180.328
65408,2529408,2.7.7.9,460.5509531,460.5509531
65409,2529408,1.2.1.12,10196.88826,8582.380952
65410,2529408,2.1.2.2,1595.945946,1595.945946
65411,2529408,2.6.1.16,44159.35484,6977.268094
65412,2529408,2.3.2.2,1015.462728,1015.462728
65413,2529408,2.1.2.1,32926.82927,32926.82927
65414,2529408,2.7.7.27,1778.846154,1778.846154
65415,2529408,6.3.1.2,20381.92308,20381.92308
65416,2529408,1.4.1.13,5971.479501,5971.479501
65417,2529408,5.1.1.3,3287.420635,182.9571555
65418,2529408,6.1.1.17,1114440,1114440
65419,2529408,2.7.1.30,21.25923077,21.25923077
65420,2529408,3.4.11.2,4749.65,4749.65
65421,2529408,3.1.2.6,536.490566,536.490566
65422,2529408,3.4.13.18,4.258726641,4.258726641
65423,2529408,6.3.5.2,40376.56904,40376.56904
65424,2529408,1.1.1.351,163.0769231,163.0769231
65425,2529408,3.2.2.1,741.0122699,741.0122699
65426,2529408,3.1.4.2,318.1818182,318.1818182
65427,2529408,3.1.4.46,9716.071429,9716.071429
65428,2529408,3.5.4.3,20000,20000
65429,2529408,2.5.1.90,6771600,10260000
65430,2529408,2.7.1.1,312.1069182,312.1069182
65431,2529408,1.1.1.23,38297.76675,38297.76675
65432,2529408,3.1.3.15,98924.73118,98924.73118
65433,2529408,2.7.1.49,670943.8202,670943.8202
65434,2529408,2.7.6.3,283788.2353,283788.2353
65435,2529408,1.1.1.3,46782.15223,46782.15223
65436,2529408,2.3.1.31,57117.7305,57117.7305
65437,2529408,2.7.1.39,4890.10989,13484.84848
65438,2529408,2.6.1.9,33828.81356,33828.81356
65439,2529408,2.4.2.8,24723.33333,115290.1554
65440,2529408,1.12.99.6,258.3333333,258.3333333
65441,2529408,1.1.1.42,6284.788621,6284.788621
65442,2529408,4.2.1.19,570,570
65443,2529408,4.1.1.48,181250,181250
65444,2529408,2.6.1.42,485.0142857,485.0142857
65445,2529408,1.1.1.205,96374.5614,96374.5614
65446,2529408,5.3.3.2,55488.57143,55488.57143
65447,2529408,4.2.1.33,20151.25,20151.25
65448,2529408,2.7.7.38,1831.395349,1831.395349
65449,2529408,2.7.1.3,6290.322581,6290.322581
65450,2529408,2.6.1.57,129,300
65451,2529408,1.1.1.28,520171.4286,3222.300885
65452,2529408,1.2.4.1,65345.6044,65345.6044
65453,2529408,3.1.1.5,19.68503937,19.68503937
65454,2529408,1.3.1.78,1796.246649,1796.246649
65455,2529408,1.1.2.3,1046.428571,623.4042553
65456,2529408,3.2.1.20,1172.161172,1172.161172
65457,2529408,1.1.1.299,1176.024279,1176.024279
65458,2529408,4.6.1.12,9293.888889,9293.888889
65459,2529408,2.7.7.60,4618.666667,7489.72973
65460,2529408,2.5.1.6,484782.6087,78604159323
65461,2529408,1.5.1.20,17142.85714,17142.85714
65462,2529408,1.8.4.13,1609706.25,1609706.25
65463,2529408,3.1.3.25,8888.888889,8888.888889
65464,2529408,2.1.2.11,37399.74457,37471.52911
65465,2529408,3.2.2.16,2820,3407.5
65466,2529408,3.5.4.9,580.6792453,580.6792453
65467,2529408,1.5.1.5,248.0963855,248.0963855
65468,2529408,2.1.1.14,561666.6667,561666.6667
65469,2529408,3.5.1.15,24662.16216,5148.09591
65470,2529408,2.7.1.23,23157.89474,38260.86957
65471,2529408,6.3.1.5,144910,144910
65472,2529408,6.3.5.1,33793.10345,61250
65473,2529408,2.7.4.6,58.5,124.9450975
65474,2529408,3.2.1.18,785730.5936,785730.5936
65475,2529408,2.7.7.1,11224.72222,11224.72222
65476,2529408,3.1.3.2,12111.46838,12111.46838
65477,2529408,3.5.1.19,11605.55556,11605.55556
65478,2529408,2.4.2.21,22903.125,36645
65479,2529408,4.1.3.36,17344500,20405294.12
65480,2529408,3.1.3.5,5826.893354,3831.300813
65481,2529408,3.1.5.1,14.84575,14.84575
65482,2529408,2.3.3.1,43612.75861,43612.75861
65483,2529408,2.3.1.54,11154.59883,21033.21033
65484,2529408,2.1.3.3,17.01812227,594.9847328
65485,2529408,2.6.1.52,16465.86345,16465.86345
65486,2529408,4.1.1.23,2882.562278,2882.562278
65487,2529408,4.1.1.17,17000.625,143163.1579
65488,2529408,2.4.2.10,32142.14876,69450
65489,2529408,1.5.1.2,1132.021671,512.5225923
65490,2529408,6.3.2.1,632477.4189,632477.4189
65491,2529408,2.7.8.13,6661.312504,1544652.174
65492,2529408,2.3.1.12,560242.997,560242.997
65493,2529408,4.1.1.32,10154.28571,10154.28571
65494,2529408,2.7.7.14,38281.73913,38281.73913
65495,2529408,5.4.2.10,3432144.587,9204.1357
65496,2529408,1.1.1.95,756.5693431,756.5693431
65497,2529408,3.1.1.31,1926.363636,1926.363636
65498,2529408,3.1.3.18,291.3776596,291.3776596
65499,2529408,5.4.2.1,20,20
65500,2529408,5.4.2.2,828.7014649,828.7014649
65501,2529408,3.1.3.27,1208.333333,1208.333333
65502,2529408,5.4.2.8,1962.133333,43282.35294
65503,2529408,2.7.4.7,458800,409904.2757
65504,2529408,2.7.1.33,70957.32299,91446.25
65505,2529408,1.2.7.1,2706.766917,2706.766917
65506,2529408,3.6.1.1,2500000,2500000
65507,2529408,3.6.1.25,904.7619048,904.7619048
65508,2529408,4.1.1.36,52125.60002,52125.60002
65509,2529408,4.1.1.49,5997.931748,3662.77234
65510,2529408,2.7.9.1,7844.8,1474.586466
65511,2529408,4.2.1.51,19838181.85,19838181.85
65512,2529408,5.3.1.24,7376.470588,7376.470588
65513,2529408,6.3.5.3,2828360,2828360
65514,2529408,5.3.1.16,50783.80952,50783.80952
65515,2529408,2.7.6.1,193181.8182,3136.531365
65516,2529408,2.5.1.19,1393.930818,1393.930818
65517,2529408,3.1.3.3,293530,293530
65518,2529408,2.3.1.8,41444.08602,41444.08602
65519,2529408,2.7.1.35,204081.6327,204081.6327
65520,2529408,2.7.1.40,99.5951417,99.5951417
65521,2529408,2.7.1.26,33043.94619,33043.94619
65522,2529408,5.1.3.4,106235.5658,106235.5658
65523,2529408,4.4.1.21,610827.5862,600474.5763
65524,2529408,1.17.4.1,9858.287123,9858.287123
65525,2529408,1.17.4.2,5241379.31,4457478.006
65526,2529408,5.1.3.1,48.45306122,48.45306122
65527,2529408,5.3.1.6,524.4680851,524.4680851
65528,2529408,2.6.1.17,1637.125,1637.125
65529,2529408,2.3.1.30,36607.27273,36607.27273
65530,2529408,1.1.1.25,132.9306488,348.7089202
65531,2529408,2.7.1.71,357.3365385,357.3365385
65532,2529408,2.5.1.16,6351615.385,6351615.385
65533,2529408,6.2.1.26,253068.0751,253068.0751
65534,2529408,6.2.1.5,13721.34615,21621.51515
65535,2529408,2.2.1.2,1066.659292,1052.68559
65536,2529408,1.1.1.133,1124.137931,1124.137931
65537,2529408,4.2.1.46,82.03814831,82.03814831
65538,2529408,2.7.8.12,411205.0691,411205.0691
65539,2529408,1.6.1.1,308.3978559,242.3022929
65540,2529408,1.11.1.7,738.6029412,738.6029412
65541,2529408,4.3.1.19,11961.83652,6162.455565
65542,2529408,2.2.1.1,3755.319149,2401.360544
65543,2529408,2.7.1.21,50486.36364,23139.58333
65544,2529408,2.4.2.2,66.71575847,94.76987448
65545,2529408,2.1.1.45,3336.956522,3336.956522
65546,2529408,3.5.99.2,6594594.595,6594594.595
65547,2529408,5.3.1.1,4.893436838,4.893436838
65548,2529408,1.8.1.9,2614.655177,2872.159091
65549,2529408,4.2.1.20,3790.468986,2407.976934
65550,2529408,3.2.1.183,10000,10000
65551,2529408,2.5.1.7,1000000,1000000
65552,2529408,2.7.7.23,16968.42105,16968.42105
65553,2529408,2.4.1.227,63333.33333,60946.27105
65554,2529408,6.3.2.9,156610,156610
65555,2529408,3.6.1.27,3333.333333,625
65556,2529408,2.5.1.31,257333.3333,191721.8543
65557,2529408,5.1.3.2,275.1356025,275.1356025
65558,2529408,2.4.2.9,33846.15385,33846.15385
65559,2529408,2.7.1.213,137.0225225,134.5973451
65560,2529408,5.3.1.5,60273.9726,8073.394495
65561,2529408,4.2.1.70,8353333.333,8353333.333
65562,2529408,2.7.1.113,14998.13665,14998.13665
65563,2529408,6.3.2.5,15243.96552,15243.96552
65564,2529408,3.5.4.15,25670.27952,38071.06599
65565,2529408,1.1.1.1,223.3502538,223.3502538
65566,2529408,2.6.1.85,351615,351615
65567,2529408,4.1.3.27,115789.4737,115789.4737
65568,2529408,5.3.1.4,285.2178533,222.0852296
65569,2529408,6.3.4.15,1654176.471,1654176.471
65570,2529408,4.4.1.1,7826.274745,54360
65571,2529408,5.1.1.7,11879200,11879200
65572,2529408,4.3.3.7,342.7230047,342.7230047
65573,2529408,3.5.2.2,11266.99134,11266.99134
65574,2529408,1.18.1.2,1686.340641,2762.430939
65575,2529408,2.7.1.6,308.2191781,308.2191781
65576,2529408,1.1.1.18,1149.558824,1149.558824
65577,2529408,3.2.1.10,2034.888227,3274.364508
65578,2529408,3.2.1.23,23910.6204,7173.18612
65579,2529408,1.1.1.17,4882.588235,332.016
65580,2529408,3.2.1.122,97141.34615,97141.34615
65581,2529408,5.3.1.8,0.343811321,5.140922556
65582,2529408,1.1.1.67,475,475
65583,2529408,1.1.1.11,800.2832861,1027.272727
65584,2529408,2.1.1.13,5136986.301,5136986.301
65585,2529408,3.2.1.1,80.32795031,80.32795031
65586,2529408,1.2.1.27,137058.9744,137058.9744
65587,2529408,5.3.1.14,1509.925327,3951.872964
65588,2529408,4.1.2.19,45238.09524,45238.09524
65589,2529408,3.5.1.18,154.7587498,154.7587498
65590,2529408,2.7.6.2,1071428.571,1071428.571
65591,2529408,2.7.1.28,28136.99284,28070
65592,2529408,1.1.1.22,267647.0588,227500
65593,2529408,2.7.7.12,3165.526316,1093.545455
65594,2529408,2.7.1.17,1100.048077,2200.096154
65595,2529408,2.6.1.83,7862.982456,7862.982456
65596,2529408,2.7.1.59,528.1384615,528.1384615
65597,2529408,4.1.3.3,1223.364486,1399.401326
65598,2529408,3.5.1.14,9.204726891,9.204726891
65599,2529408,3.5.1.16,19.25925926,32.5
65600,2529408,3.3.1.1,236052.6316,236052.6316
65601,2529408,4.1.1.97,148.5819672,148.5819672
65602,2529408,2.7.1.60,731.9506173,731.9506173
65603,2529408,4.4.1.8,175.1252688,175.1252688
65604,2529408,4.1.2.17,1990.625,2430.061038
65605,2529408,5.4.3.8,153191.4894,153191.4894
65606,2529408,2.4.1.1,1990.681319,3603.580664
65607,2529408,1.2.1.70,344457.1429,344457.1429
65608,2529408,2.5.1.61,160000,160000
65609,2529408,1.2.1.22,60.28782575,4234.972678
65610,2529408,1.7.2.1,48.13442211,48.13442211
65611,2529408,4.2.1.24,9870.559006,9870.559006
65612,2529408,1.3.3.4,18238636.36,16885849.55
65613,2529408,4.2.1.75,6956.521739,6956.521739
65614,2529408,4.1.1.37,380952.381,380952.381
65615,2529408,2.3.1.38,3136363.638,3179.723499
65616,2529408,1.1.1.30,2534331.151,530.9033902
65617,2529408,2.7.2.2,364.9130435,45.9890411
65618,2529408,4.2.1.22,4685.91649,4685.91649
65619,2529408,3.1.1.17,174.859375,63.04788732
65620,2529408,2.7.1.12,4446.808511,4446.808511
65621,2529408,3.2.2.5,70111.73184,70111.73184
65622,2529408,2.3.1.85,220059880.2,3062500
65623,656899,3.5.4.22,40900,40900
65624,656899,1.1.1.86,212765957.4,2999727.298
65625,656899,1.2.1.3,2176.591376,2176.591376
65626,656899,5.3.2.6,2.93625,195.75
65627,656899,2.3.1.180,15546.21849,15546.21849
65628,656899,1.13.11.3,104683.1956,44186.04651
65629,656899,1.1.1.1,131.5595668,131.5595668
65630,656899,4.2.1.59,1093708,1093708
65631,656899,4.1.1.28,28580,28580
65632,656899,2.3.3.13,38739.16084,4261.307692
65633,656899,2.3.1.41,1214545.455,1214545.455
65634,656899,5.1.1.8,6515.178571,6515.178571
65635,656899,3.1.3.1,399.0567951,633.2671674
65636,656899,3.1.3.2,1555.555556,1555.555556
65637,656899,4.1.1.21,264.5461538,223.3181818
65638,656899,2.3.1.101,16.24365482,16.24365482
65639,656899,2.3.2.2,111293.6937,111293.6937
65640,656899,3.2.1.86,1540.898551,1540.898551
65641,656899,5.3.1.13,559.3869732,840.0460299
65642,656899,6.2.1.16,11237.48056,11237.48056
65643,656899,6.2.1.20,4449437.5,4449437.5
65644,656899,2.8.3.8,189.0551724,189.0551724
65645,656899,2.3.1.9,0.008305,0.008305
65646,656899,2.3.1.16,29945.71429,5175.802469
65647,656899,2.7.1.156,89457.01357,89457.01357
65648,656899,6.2.1.13,902.2573529,507.053719
65649,656899,2.3.1.4,174935.6908,174935.6908
65650,656899,2.7.1.59,3591.630435,3591.630435
65651,656899,2.7.8.33,27772.5,27772.5
65652,656899,2.7.2.8,3962.616822,3962.616822
65653,656899,2.3.1.1,11807.50469,11807.50469
65654,656899,2.2.1.6,7894.736842,6908.462867
65655,656899,2.7.2.1,376.4445955,139.8800126
65656,656899,1.3.8.1,68856.87574,55491.09589
65657,656899,2.3.1.38,3136363.638,3179.723499
65658,656899,3.5.1.14,1153.605898,1153.605898
65659,656899,3.5.1.16,19.25925926,32.5
65660,656899,2.6.1.11,36852.32068,36852.32068
65661,656899,2.7.8.7,18470,100653.951
65662,656899,2.6.1.85,61409638.55,61409638.55
65663,656899,2.7.4.3,93.84615385,93.84615385
65664,656899,4.1.1.50,14785,14785
65665,656899,3.2.2.8,2337662.338,2823.529412
65666,656899,2.4.2.7,4287.245445,4287.245445
65667,656899,2.7.1.25,1244.180475,1244.180475
65668,656899,4.3.2.2,783613.4454,797008.547
65669,656899,6.3.4.4,85790.88472,104347.8261
65670,656899,3.5.1.25,678260.8696,678260.8696
65671,656899,3.5.3.11,1739130.435,1739130.435
65672,656899,2.6.1.44,1590.738007,2155.45
65673,656899,3.3.1.1,236052.6316,236052.6316
65674,656899,3.2.2.9,161904761.9,161904761.9
65675,656899,1.8.1.4,666.9473684,500.1282684
65676,656899,6.3.2.4,4437.837838,5331.168831
65677,656899,3.4.11.23,417.918552,417.918552
65678,656899,1.4.1.1,1015.348288,21.90524707
65679,656899,5.1.1.1,44056.19048,33042.14286
65680,656899,2.6.1.62,167265.0177,260804.4077
65681,656899,3.5.1.4,45305.16432,45305.16432
65682,656899,3.4.11.1,271.3164666,271.3164666
65683,656899,4.1.3.27,17857.14286,17857.14286
65684,656899,2.3.1.47,41645000,41645000
65685,656899,1.8.4.8,10275.28571,10275.28571
65686,656899,4.1.1.19,29871.79487,199023.795
65687,656899,4.3.2.1,2267.6082,2267.6082
65688,656899,1.2.1.11,727.6,285842.8571
65689,656899,6.3.5.4,58293.95349,62045.54455
65690,656899,4.1.1.11,24561.40351,24561.40351
65691,656899,2.1.3.2,154.676259,154.676259
65692,656899,1.4.3.16,274611.8721,320746.6667
65693,656899,4.3.1.1,64115.97633,64115.97633
65694,656899,2.6.1.1,2048.499184,187.4139964
65695,656899,2.4.2.17,36000,36000
65696,656899,3.2.1.21,20700.63694,20700.63694
65697,656899,3.1.3.7,19310.34483,19310.34483
65698,656899,2.8.1.6,984000000,984000000
65699,656899,2.5.1.17,666666.6667,857142.8571
65700,656899,6.3.5.5,89733.8403,786666.6667
65701,656899,5.4.99.5,1289.631902,0.446590185
65702,656899,4.2.3.5,5036144.578,5036144.578
65703,656899,2.7.7.43,5300,5300
65704,656899,1.3.3.3,17600000,17600000
65705,656899,6.3.4.2,8740.57971,11598.07692
65706,656899,1.9.3.1,303.030303,303.030303
65707,656899,4.4.1.1,7826.274745,54360
65708,656899,2.5.1.47,59.31212382,47.053206
65709,656899,4.2.1.22,29276.36364,29276.36364
65710,656899,2.7.4.14,184.7196653,53.83902439
65711,656899,2.7.1.107,495885,495885
65712,656899,4.1.1.20,1328.881818,1328.881818
65713,656899,5.1.1.7,450.3311258,450.3311258
65714,656899,2.7.7.41,28811.65919,28811.65919
65715,656899,6.3.3.3,559227.7988,26822.22222
65716,656899,3.5.4.13,17136.29032,17136.29032
65717,656899,4.2.1.9,148555,148555
65718,656899,1.5.1.3,969.144385,191.473851
65719,656899,4.1.2.25,271554650.4,16000000000
65720,656899,1.3.5.2,7204.301075,7204.301075
65721,656899,3.5.2.3,8824.318182,2876.074074
65722,656899,2.5.1.15,284183.4862,313363.6823
65723,656899,4.2.3.4,4480.432432,4480.432432
65724,656899,2.5.1.1,89818.18182,988000
65725,656899,3.5.3.18,53095.65217,53095.65217
65726,656899,1.1.1.169,2257.866667,2257.866667
65727,656899,2.4.2.1,220.3697183,274.3452055
65728,656899,1.1.1.267,1172.648649,1172.648649
65729,656899,1.2.1.72,9933.2,9933.2
65730,656899,1.3.1.9,9801.805556,9801.805556
65731,656899,1.3.1.10,230.4147465,1666.666667
65732,656899,4.2.1.17,290.885632,290.885632
65733,656899,4.2.1.11,891.8406072,3038.138332
65734,656899,4.3.1.7,51384.61538,51384.61538
65735,656899,4.1.2.22,6738.772398,6738.772398
65736,656899,6.2.1.3,4000000,4000000
65737,656899,4.1.2.13,56047.90426,56385.5421
65738,656899,3.1.3.11,1517.375,3773.782383
65739,656899,5.3.1.25,3362.666011,3362.666011
65740,656899,4.1.2.17,1990.625,2430.061038
65741,656899,3.2.1.26,5.208333333,5.208333333
65742,656899,3.5.3.8,419.45,419.45
65743,656899,2.7.7.2,443223.8806,494933333.3
