,Model,InulinFlux,GrowthRate,MaxSecrFlux,MaxCplexStatus,MinSecrFlux,MinCplexStatus
68,Bacteroides_816,0.0,0.18680618685809638,14.054158363012032,1,0.0,1
69,Bacteroides_816,0.0,0.1895533366648331,14.00480008796746,1,0.0,1
70,Bacteroides_816,0.0,0.1923004864715698,13.954217826069334,1,0.0,1
71,Bacteroides_816,0.0,0.19504763627830649,13.902355151383915,1,0.0,1
72,Bacteroides_816,0.0,0.1977947860850432,13.848918965043081,1,0.0,1
73,Bacteroides_816,0.0,0.2005419358917799,13.794888281340924,1,0.0,1
74,Bacteroides_816,0.0,0.20328908569851661,13.740385170979327,1,0.0,1
75,Bacteroides_816,0.0,0.20603623550525335,13.685562706589437,1,0.0,1
76,Bacteroides_816,0.0,0.20878338531199006,13.630481031097247,1,0.0,1
77,Bacteroides_816,0.0,0.21153053511872677,13.574769154154618,1,0.0,1
78,Bacteroides_816,0.0,0.21427768492546348,13.517900782262206,1,0.0,1
79,Bacteroides_816,0.0,0.2170248347322002,13.449610111477176,1,0.0,1
80,Bacteroides_816,0.0,0.2197719845389369,13.374557223200938,1,0.0,1
81,Bacteroides_816,0.0,0.2225191343456736,13.296035536552141,1,0.0,1
82,Bacteroides_816,0.0,0.22526628415241035,13.204207470229022,1,0.0,1
83,Bacteroides_816,0.0,0.22801343395914705,13.105210221549314,1,0.0,1
84,Bacteroides_816,0.0,0.23076058376588374,13.000646047321217,1,0.0,1
85,Bacteroides_816,0.0,0.23350773357262045,12.892416231534295,1,0.0,1
86,Bacteroides_816,0.0,0.23625488337935716,12.775649423464392,1,0.0,1
87,Bacteroides_816,0.0,0.23900203318609387,12.648476772868234,1,0.0,1
88,Bacteroides_816,0.0,0.24174918299283057,12.510980326789895,1,0.14715663715965807,1
89,Bacteroides_816,0.0,0.24449633279956728,12.371017995238763,1,0.4431305204889733,1
90,Bacteroides_816,0.0,0.24724348260630402,12.226863767335029,1,0.7391044038184951,1
91,Bacteroides_816,0.0,0.24999063241304073,12.069688175223574,1,1.0388068099796952,1
92,Bacteroides_816,0.0,0.25273778221977744,11.911936972088611,1,1.34492930151269,1
93,Bacteroides_816,0.0,0.2554849320265142,11.559210356622609,1,1.6510517930455377,1
94,Bacteroides_816,0.0,0.25823208183325086,11.159880271400292,1,1.9571742845782873,1
95,Bacteroides_816,0.0,0.2609792316399876,10.758402160360724,1,2.263296776110902,1
96,Bacteroides_816,0.0,0.2637263814467243,10.123559599900346,1,2.5694192676439105,1
97,Bacteroides_816,0.0,0.26647353125346096,9.331982323171859,1,3.0267926133623884,1
98,Bacteroides_816,0.0,0.2692206810601977,8.53784183156222,1,3.5195511547159724,1
99,Bacteroides_816,0.0,0.2719678308669344,7.462127308891559,1,4.0740973702233845,1
100,Bacteroides_816,0.0,0.2747149806736711,5.269903151018559,1,5.269899589893986,1
101,Parabacteroides_375288_clone,0.0,0.0,0.0,1,0.0,1
102,Parabacteroides_375288_clone,0.0,0.0019633913022460087,0.7853565208984035,1,0.0,1
103,Parabacteroides_375288_clone,0.0,0.003926782604492017,1.570713041796807,1,0.0,1
104,Parabacteroides_375288_clone,0.0,0.005890173906738026,2.3560695626952106,1,0.0,1
105,Parabacteroides_375288_clone,0.0,0.007853565208984035,3.141426083593614,1,0.0,1
106,Parabacteroides_375288_clone,0.0,0.009816956511230044,3.9267826044920175,1,0.0,1
107,Parabacteroides_375288_clone,0.0,0.011780347813476052,4.71213912539042,1,0.0,1
108,Parabacteroides_375288_clone,0.0,0.013743739115722062,5.497495646288825,1,0.0,1
109,Parabacteroides_375288_clone,0.0,0.01570713041796807,6.282852167187228,1,0.0,1
110,Parabacteroides_375288_clone,0.0,0.017670521720214077,7.068208688085631,1,0.0,1
111,Parabacteroides_375288_clone,0.0,0.01963391302246009,7.853565208984035,1,0.0,1
112,Parabacteroides_375288_clone,0.0,0.021597304324706097,8.638921729882439,1,0.0,1
113,Parabacteroides_375288_clone,0.0,0.023560695626952104,9.424278250780842,1,0.0,1
114,Parabacteroides_375288_clone,0.0,0.025524086929198112,10.209634771679244,1,0.0,1
115,Parabacteroides_375288_clone,0.0,0.027487478231444123,10.99499129257765,1,0.0,1
116,Parabacteroides_375288_clone,0.0,0.029450869533690128,11.780347813476052,1,0.0,1
117,Parabacteroides_375288_clone,0.0,0.03141426083593614,12.565704334374455,1,0.0,1
118,Parabacteroides_375288_clone,0.0,0.03337765213818215,12.823492743492377,1,0.0,1
119,Parabacteroides_375288_clone,0.0,0.035341043440428155,12.793737795913078,1,0.0,1
120,Parabacteroides_375288_clone,0.0,0.03730443474267416,12.763982848333729,1,0.0,1
121,Parabacteroides_375288_clone,0.0,0.03926782604492018,12.73422790075439,1,0.0,1
122,Parabacteroides_375288_clone,0.0,0.04123121734716618,12.704472953175078,1,0.0,1
123,Parabacteroides_375288_clone,0.0,0.04319460864941219,12.674718005595729,1,0.0,1
124,Parabacteroides_375288_clone,0.0,0.0451579999516582,12.644963058016419,1,0.0,1
125,Parabacteroides_375288_clone,0.0,0.04712139125390421,12.615208110437099,1,0.0,1
126,Parabacteroides_375288_clone,0.0,0.04908478255615022,12.585453162857693,1,0.0,1
127,Parabacteroides_375288_clone,0.0,0.051048173858396224,12.55569821527844,1,0.0,1
128,Parabacteroides_375288_clone,0.0,0.05301156516064224,12.52594326769914,1,0.0,1
129,Parabacteroides_375288_clone,0.0,0.05497495646288825,12.496188320119796,1,0.0,1
130,Parabacteroides_375288_clone,0.0,0.05693834776513425,12.466433372540477,1,0.0,1
131,Parabacteroides_375288_clone,0.0,0.058901739067380256,12.436678424961137,1,0.0,1
132,Parabacteroides_375288_clone,0.0,0.06086513036962627,12.406923477381811,1,0.0,1
133,Parabacteroides_375288_clone,0.0,0.06282852167187228,12.377168529802486,1,0.0,1
134,Parabacteroides_375288_clone,0.0,0.0647919129741183,12.347413582223155,1,0.0,1
135,Parabacteroides_375288_clone,0.0,0.0667553042763643,12.317658634643823,1,0.0,1
136,Parabacteroides_375288_clone,0.0,0.06871869557861031,12.287903687064478,1,0.0,1
137,Parabacteroides_375288_clone,0.0,0.07068208688085631,12.258148739485176,1,0.0,1
138,Parabacteroides_375288_clone,0.0,0.07264547818310232,12.228393791905852,1,0.0,1
139,Parabacteroides_375288_clone,0.0,0.07460886948534833,12.198638844326528,1,0.0,1
140,Parabacteroides_375288_clone,0.0,0.07657226078759434,12.168883896747197,1,0.0,1
141,Parabacteroides_375288_clone,0.0,0.07853565208984035,12.139128949167867,1,0.0,1
142,Parabacteroides_375288_clone,0.0,0.08049904339208636,12.109374001588556,1,0.0,1
143,Parabacteroides_375288_clone,0.0,0.08246243469433236,12.079619054009239,1,0.0,1
144,Parabacteroides_375288_clone,0.0,0.08442582599657837,12.04986410642989,1,0.0,1
145,Parabacteroides_375288_clone,0.0,0.08638921729882439,12.020109158850563,1,0.0,1
146,Parabacteroides_375288_clone,0.0,0.08835260860107039,11.990354211271242,1,0.0,1
147,Parabacteroides_375288_clone,0.0,0.0903159999033164,11.958691736568694,1,0.0,1
148,Parabacteroides_375288_clone,0.0,0.09227939120556242,11.926659881253176,1,0.0,1
149,Parabacteroides_375288_clone,0.0,0.09424278250780842,11.894628025937685,1,0.0,1
150,Parabacteroides_375288_clone,0.0,0.09620617381005442,11.862596170622188,1,0.0,1
151,Parabacteroides_375288_clone,0.0,0.09816956511230043,11.830564315306704,1,0.0,1
152,Parabacteroides_375288_clone,0.0,0.10013295641454645,11.798532459991204,1,0.0,1
153,Parabacteroides_375288_clone,0.0,0.10209634771679245,11.76650060467573,1,0.0,1
154,Parabacteroides_375288_clone,0.0,0.10405973901903846,11.70380779913697,1,0.0,1
155,Parabacteroides_375288_clone,0.0,0.10602313032128448,11.639605996481803,1,0.0,1
156,Parabacteroides_375288_clone,0.0,0.10798652162353048,11.57067735260243,1,0.0,1
157,Parabacteroides_375288_clone,0.0,0.1099499129257765,11.501512260746956,1,0.0,1
158,Parabacteroides_375288_clone,0.0,0.11191330422802251,11.432347168891585,1,0.0,1
159,Parabacteroides_375288_clone,0.0,0.1138766955302685,11.363182077036157,1,0.0,1
160,Parabacteroides_375288_clone,0.0,0.11584008683251451,11.288153939060564,1,0.0,1
161,Parabacteroides_375288_clone,0.0,0.11780347813476051,11.20828584115536,1,0.0,1
162,Parabacteroides_375288_clone,0.0,0.11976686943700653,11.128417743250221,1,0.0,1
163,Parabacteroides_375288_clone,0.0,0.12173026073925254,11.047392475439565,1,0.0,1
164,Parabacteroides_375288_clone,0.0,0.12369365204149854,10.964561103020497,1,0.0,1
165,Parabacteroides_375288_clone,0.0,0.12565704334374456,10.881729730601458,1,0.0,1
166,Parabacteroides_375288_clone,0.0,0.12762043464599057,10.798898358182402,1,0.0,1
167,Parabacteroides_375288_clone,0.0,0.1295838259482366,10.716066985763362,1,0.0,1
168,Parabacteroides_375288_clone,0.0,0.1315472172504826,10.633235613344286,1,0.0,1
169,Parabacteroides_375288_clone,0.0,0.1335106085527286,10.550404240925259,1,0.0,1
170,Parabacteroides_375288_clone,0.0,0.1354739998549746,10.46185945119718,1,0.0,1
171,Parabacteroides_375288_clone,0.0,0.13743739115722062,10.350781022349825,1,0.0,1
172,Parabacteroides_375288_clone,0.0,0.1394007824594666,10.239702593502388,1,0.0,1
173,Parabacteroides_375288_clone,0.0,0.14136417376171262,10.12862416465505,1,0.0,1
174,Parabacteroides_375288_clone,0.0,0.14332756506395863,10.01754573580764,1,0.0,1
175,Parabacteroides_375288_clone,0.0,0.14529095636620465,9.906467306960232,1,0.0,1
176,Parabacteroides_375288_clone,0.0,0.14725434766845064,9.79538887811288,1,0.0,1
177,Parabacteroides_375288_clone,0.0,0.14921773897069665,9.684310449265478,1,0.0,1
178,Parabacteroides_375288_clone,0.0,0.15118113027294267,9.573232020418095,1,0.0,1
179,Parabacteroides_375288_clone,0.0,0.15314452157518868,9.462153591570702,1,0.0,1
180,Parabacteroides_375288_clone,0.0,0.1551079128774347,9.341335223720405,1,0.0,1
181,Parabacteroides_375288_clone,0.0,0.1570713041796807,9.199081541629578,1,0.0,1
182,Parabacteroides_375288_clone,0.0,0.15903469548192672,9.050723398399976,1,0.0,1
183,Parabacteroides_375288_clone,0.0,0.1609980867841727,8.902365255170395,1,0.0,1
184,Parabacteroides_375288_clone,0.0,0.16296147808641873,8.75400711194074,1,0.0,1
185,Parabacteroides_375288_clone,0.0,0.1649248693886647,8.605648968711103,1,0.0,1
186,Parabacteroides_375288_clone,0.0,0.16688826069091073,8.415769042561019,1,0.0,1
187,Parabacteroides_375288_clone,0.0,0.16885165199315674,8.205379664489687,1,0.0,1
188,Parabacteroides_375288_clone,0.0,0.17081504329540276,7.993509048254568,1,0.0,1
189,Parabacteroides_375288_clone,0.0,0.17277843459764877,7.781638432019349,1,0.0,1
190,Parabacteroides_375288_clone,0.0,0.1747418258998948,7.551808792580635,1,0.0,1
191,Parabacteroides_375288_clone,0.0,0.17670521720214077,7.2411742669647365,1,0.0,1
192,Parabacteroides_375288_clone,0.0,0.1786686085043868,6.919739363681007,1,0.0,1
193,Parabacteroides_375288_clone,0.0,0.1806319998066328,6.598304460397091,1,0.0,1
194,Parabacteroides_375288_clone,0.0,0.18259539110887882,6.2768695571135,1,0.0,1
195,Parabacteroides_375288_clone,0.0,0.18455878241112483,5.955434653829913,1,0.0,1
196,Parabacteroides_375288_clone,0.0,0.18652217371337085,5.633999750546179,1,0.0,1
197,Parabacteroides_375288_clone,0.0,0.18848556501561683,5.312564847262395,1,0.0,1
198,Parabacteroides_375288_clone,0.0,0.19044895631786282,4.951611894173192,1,0.03398129893518442,1
199,Parabacteroides_375288_clone,0.0,0.19241234762010884,4.578681313185392,1,0.5795981162015186,1
200,Parabacteroides_375288_clone,0.0,0.19437573892235485,3.9154568204088185,1,1.200990175210563,1
201,Parabacteroides_375288_clone,0.0,0.19633913022460087,2.790452995488928,1,1.8340375827350788,1
202,Bacteroides_816,0.001,0.0,0.0,1,0.0,1
203,Bacteroides_816,0.001,0.002777413035988789,1.1109652143955155,1,0.0,1
204,Bacteroides_816,0.001,0.005554826071977578,2.221930428791031,1,0.0,1
205,Bacteroides_816,0.001,0.008332239107966367,3.332895643186547,1,0.0,1
206,Bacteroides_816,0.001,0.011109652143955156,4.443860857582062,1,0.0,1
207,Bacteroides_816,0.001,0.013887065179943946,5.554826071977578,1,0.0,1
208,Bacteroides_816,0.001,0.016664478215932733,6.665791286373094,1,0.0,1
209,Bacteroides_816,0.001,0.019441891251921525,7.7767565007686095,1,0.0,1
210,Bacteroides_816,0.001,0.022219304287910312,8.887721715164124,1,0.0,1
211,Bacteroides_816,0.001,0.0249967173238991,9.99868692955964,1,0.0,1
212,Bacteroides_816,0.001,0.02777413035988789,11.109652143955156,1,0.0,1
213,Bacteroides_816,0.001,0.03055154339587668,12.220617358350673,1,0.0,1
214,Bacteroides_816,0.001,0.03332895643186547,13.331582572746187,1,0.0,1
215,Bacteroides_816,0.001,0.036106369467854255,14.442547787141702,1,0.0,1
216,Bacteroides_816,0.001,0.03888378250384305,15.553513001537219,1,0.0,1
217,Bacteroides_816,0.001,0.04166119553983183,15.932771501127794,1,0.0,1
218,Bacteroides_816,0.001,0.044438608575820625,15.911540635308846,1,0.0,1
219,Bacteroides_816,0.001,0.04721602161180941,15.89030976948992,1,0.0,1
220,Bacteroides_816,0.001,0.0499934346477982,15.869078903670964,1,0.0,1
221,Bacteroides_816,0.001,0.05277084768378699,15.847848037852003,1,0.0,1
222,Bacteroides_816,0.001,0.05554826071977578,15.82661717203306,1,0.0,1
223,Bacteroides_816,0.001,0.058325673755764564,15.805380136293673,1,0.0,1
224,Bacteroides_816,0.001,0.06110308679175336,15.78394729922817,1,0.0,1
225,Bacteroides_816,0.001,0.06388049982774215,15.762086500201601,1,0.0,1
226,Bacteroides_816,0.001,0.06665791286373093,15.739984230222248,1,0.0,1
227,Bacteroides_816,0.001,0.06943532589971972,15.717876508014033,1,0.0,1
228,Bacteroides_816,0.001,0.07221273893570851,15.695741693408568,1,0.0,1
229,Bacteroides_816,0.001,0.07499015197169731,15.6735590478616,1,0.0,1
230,Bacteroides_816,0.001,0.0777675650076861,15.65133026699538,1,0.0,1
231,Bacteroides_816,0.001,0.08054497804367487,15.627376434271246,1,0.0,1
232,Bacteroides_816,0.001,0.08332239107966366,15.599522155316452,1,0.0,1
233,Bacteroides_816,0.001,0.08609980411565245,15.570673596698304,1,0.0,1
234,Bacteroides_816,0.001,0.08887721715164125,15.541804278956157,1,0.0,1
235,Bacteroides_816,0.001,0.09165463018763004,15.512744647183254,1,0.0,1
236,Bacteroides_816,0.001,0.09443204322361883,15.483555737053937,1,0.0,1
237,Bacteroides_816,0.001,0.09720945625960761,15.45394827043818,1,0.0,1
238,Bacteroides_816,0.001,0.0999868692955964,15.423267263877943,1,0.0,1
239,Bacteroides_816,0.001,0.10276428233158519,15.392538922279869,1,0.0,1
240,Bacteroides_816,0.001,0.10554169536757398,15.36118338007769,1,0.0,1
241,Bacteroides_816,0.001,0.10831910840356276,15.329723037815292,1,0.0,1
242,Bacteroides_816,0.001,0.11109652143955157,15.298216750076625,1,0.0,1
243,Bacteroides_816,0.001,0.11387393447554035,15.264941624618377,1,0.0,1
244,Bacteroides_816,0.001,0.11665134751152913,15.230386322164424,1,0.0,1
245,Bacteroides_816,0.001,0.11942876054751791,15.19578837139062,1,0.0,1
246,Bacteroides_816,0.001,0.12220617358350672,15.161178881791047,1,0.0,1
247,Bacteroides_816,0.001,0.1249835866194955,15.126493340035477,1,0.0,1
248,Bacteroides_816,0.001,0.1277609996554843,15.09138645611923,1,0.0,1
249,Bacteroides_816,0.001,0.1305384126914731,15.054870410357687,1,0.0,1
250,Bacteroides_816,0.001,0.13331582572746187,15.01827055716768,1,0.0,1
251,Bacteroides_816,0.001,0.13609323876345064,14.981462755384403,1,0.0,1
252,Bacteroides_816,0.001,0.13887065179943944,14.944374509229242,1,0.0,1
253,Bacteroides_816,0.001,0.14164806483542824,14.901431368826938,1,0.0,1
254,Bacteroides_816,0.001,0.14442547787141702,14.856040889239656,1,0.0,1
255,Bacteroides_816,0.001,0.14720289090740582,14.810350680696299,1,0.0,1
256,Bacteroides_816,0.001,0.14998030394339462,14.764173873209153,1,0.0,1
257,Bacteroides_816,0.001,0.1527577169793834,14.717929452605429,1,0.0,1
258,Bacteroides_816,0.001,0.1555351300153722,14.671481153845686,1,0.0,1
259,Bacteroides_816,0.001,0.15831254305136097,14.624623374110588,1,0.0,1
260,Bacteroides_816,0.001,0.16108995608734974,14.57760218531875,1,0.0,1
261,Bacteroides_816,0.001,0.16386736912333855,14.530580996526858,1,0.0,1
262,Bacteroides_816,0.001,0.16664478215932732,14.483546928821335,1,0.0,1
263,Bacteroides_816,0.001,0.16942219519531612,14.436357020602518,1,0.0,1
264,Bacteroides_816,0.001,0.1721996082313049,14.388801131222793,1,0.0,1
265,Bacteroides_816,0.001,0.1749770212672937,14.341245241843133,1,0.0,1
266,Bacteroides_816,0.001,0.1777544343032825,14.293643712909551,1,0.0,1
267,Bacteroides_816,0.001,0.18053184733927127,14.245958290058946,1,0.0,1
268,Bacteroides_816,0.001,0.18330926037526007,14.197501212008685,1,0.0,1
269,Bacteroides_816,0.001,0.18608667341124888,14.148772431220703,1,0.0,1
270,Bacteroides_816,0.001,0.18886408644723765,14.09972617108516,1,0.0,1
271,Bacteroides_816,0.001,0.19164149948322645,14.050281637475031,1,0.0,1
272,Bacteroides_816,0.001,0.19441891251921523,13.998856964597895,1,0.0,1
273,Bacteroides_816,0.001,0.197196325555204,13.947156947900847,1,0.0,1
274,Bacteroides_816,0.001,0.1999737385911928,13.893922743468371,1,0.0,1
275,Bacteroides_816,0.001,0.20275115162718158,13.840788331855602,1,0.0,1
276,Bacteroides_816,0.001,0.20552856466317038,13.78634611341348,1,0.0,1
277,Bacteroides_816,0.001,0.20830597769915915,13.731394856327901,1,0.0,1
278,Bacteroides_816,0.001,0.21108339073514795,13.675719283509093,1,0.0,1
279,Bacteroides_816,0.001,0.21386080377113675,13.620021819389246,1,0.0,1
280,Bacteroides_816,0.001,0.21663821680712553,13.563070746092334,1,0.0,1
281,Bacteroides_816,0.001,0.21941562984311433,13.497324712267273,1,0.0,1
282,Bacteroides_816,0.001,0.22219304287910313,13.422099550123471,1,0.0,1
283,Bacteroides_816,0.001,0.2249704559150919,13.345510199175912,1,0.0,1
284,Bacteroides_816,0.001,0.2277478689510807,13.25767666369656,1,0.0,1
285,Bacteroides_816,0.001,0.2305252819870695,13.161839646515519,1,0.0,1
286,Bacteroides_816,0.001,0.23330269502305825,13.059147558906853,1,0.0,1
287,Bacteroides_816,0.001,0.23608010805904706,12.951269010604065,1,0.0,1
288,Bacteroides_816,0.001,0.23885752109503583,12.836214366909047,1,0.0,1
289,Bacteroides_816,0.001,0.24163493413102463,12.712298867102685,1,0.0,1
290,Bacteroides_816,0.001,0.24441234716701343,12.57458952565996,1,0.0,1
291,Bacteroides_816,0.001,0.2471897602030022,12.433527994685546,1,0.4617988163959692,1
292,Bacteroides_816,0.001,0.249967173238991,12.289547269908082,1,0.7610332155741554,1
293,Bacteroides_816,0.001,0.2527445862749798,12.130654154506471,1,1.0629241603471113,1
294,Bacteroides_816,0.001,0.2555219993109686,11.971290515279454,1,1.3724189671133047,1
295,Bacteroides_816,0.001,0.25829941234695736,11.632251046169069,1,1.6819137738783794,1
296,Bacteroides_816,0.001,0.2610768253829462,11.229319335018522,1,1.991408580644789,1
297,Bacteroides_816,0.001,0.26385423841893496,10.823629730704608,1,2.300903387410351,1
298,Bacteroides_816,0.001,0.26663165145492373,10.19563322746334,1,2.610398194175957,1
299,Bacteroides_816,0.001,0.2694090644909125,9.39497011712862,1,3.0640490624234644,1
300,Bacteroides_816,0.001,0.2721864775269013,8.596077824781942,1,3.5622359443193528,1
301,Bacteroides_816,0.001,0.2749638905628901,7.501805900847613,1,4.112308394075448,1
302,Bacteroides_816,0.001,0.2777413035988789,5.322972667079457,1,5.323891176665421,1
303,Parabacteroides_375288_clone,0.001,0.0,0.0,1,0.0,1
304,Parabacteroides_375288_clone,0.001,0.0019633913022460087,0.7853565208984035,1,0.0,1
305,Parabacteroides_375288_clone,0.001,0.003926782604492017,1.570713041796807,1,0.0,1
306,Parabacteroides_375288_clone,0.001,0.005890173906738026,2.3560695626952106,1,0.0,1
307,Parabacteroides_375288_clone,0.001,0.007853565208984035,3.141426083593614,1,0.0,1
308,Parabacteroides_375288_clone,0.001,0.009816956511230044,3.9267826044920175,1,0.0,1
309,Parabacteroides_375288_clone,0.001,0.011780347813476052,4.71213912539042,1,0.0,1
310,Parabacteroides_375288_clone,0.001,0.013743739115722062,5.497495646288825,1,0.0,1
311,Parabacteroides_375288_clone,0.001,0.01570713041796807,6.282852167187228,1,0.0,1
312,Parabacteroides_375288_clone,0.001,0.017670521720214077,7.068208688085631,1,0.0,1
313,Parabacteroides_375288_clone,0.001,0.01963391302246009,7.853565208984035,1,0.0,1
314,Parabacteroides_375288_clone,0.001,0.021597304324706097,8.638921729882439,1,0.0,1
315,Parabacteroides_375288_clone,0.001,0.023560695626952104,9.424278250780842,1,0.0,1
316,Parabacteroides_375288_clone,0.001,0.025524086929198112,10.209634771679244,1,0.0,1
317,Parabacteroides_375288_clone,0.001,0.027487478231444123,10.99499129257765,1,0.0,1
318,Parabacteroides_375288_clone,0.001,0.029450869533690128,11.780347813476052,1,0.0,1
319,Parabacteroides_375288_clone,0.001,0.03141426083593614,12.565704334374455,1,0.0,1
320,Parabacteroides_375288_clone,0.001,0.03337765213818215,12.823492743492377,1,0.0,1
321,Parabacteroides_375288_clone,0.001,0.035341043440428155,12.793737795913078,1,0.0,1
322,Parabacteroides_375288_clone,0.001,0.03730443474267416,12.763982848333729,1,0.0,1
323,Parabacteroides_375288_clone,0.001,0.03926782604492018,12.73422790075439,1,0.0,1
324,Parabacteroides_375288_clone,0.001,0.04123121734716618,12.704472953175078,1,0.0,1
325,Parabacteroides_375288_clone,0.001,0.04319460864941219,12.674718005595729,1,0.0,1
326,Parabacteroides_375288_clone,0.001,0.0451579999516582,12.644963058016419,1,0.0,1
327,Parabacteroides_375288_clone,0.001,0.04712139125390421,12.615208110437099,1,0.0,1
328,Parabacteroides_375288_clone,0.001,0.04908478255615022,12.585453162857693,1,0.0,1
329,Parabacteroides_375288_clone,0.001,0.051048173858396224,12.55569821527844,1,0.0,1
330,Parabacteroides_375288_clone,0.001,0.05301156516064224,12.52594326769914,1,0.0,1
331,Parabacteroides_375288_clone,0.001,0.05497495646288825,12.496188320119796,1,0.0,1
332,Parabacteroides_375288_clone,0.001,0.05693834776513425,12.466433372540477,1,0.0,1
333,Parabacteroides_375288_clone,0.001,0.058901739067380256,12.436678424961137,1,0.0,1
334,Parabacteroides_375288_clone,0.001,0.06086513036962627,12.406923477381811,1,0.0,1
335,Parabacteroides_375288_clone,0.001,0.06282852167187228,12.377168529802486,1,0.0,1
336,Parabacteroides_375288_clone,0.001,0.0647919129741183,12.347413582223155,1,0.0,1
337,Parabacteroides_375288_clone,0.001,0.0667553042763643,12.317658634643823,1,0.0,1
338,Parabacteroides_375288_clone,0.001,0.06871869557861031,12.287903687064478,1,0.0,1
339,Parabacteroides_375288_clone,0.001,0.07068208688085631,12.258148739485176,1,0.0,1
340,Parabacteroides_375288_clone,0.001,0.07264547818310232,12.228393791905852,1,0.0,1
341,Parabacteroides_375288_clone,0.001,0.07460886948534833,12.198638844326528,1,0.0,1
342,Parabacteroides_375288_clone,0.001,0.07657226078759434,12.168883896747197,1,0.0,1
343,Parabacteroides_375288_clone,0.001,0.07853565208984035,12.139128949167867,1,0.0,1
344,Parabacteroides_375288_clone,0.001,0.08049904339208636,12.109374001588556,1,0.0,1
345,Parabacteroides_375288_clone,0.001,0.08246243469433236,12.079619054009239,1,0.0,1
346,Parabacteroides_375288_clone,0.001,0.08442582599657837,12.04986410642989,1,0.0,1
347,Parabacteroides_375288_clone,0.001,0.08638921729882439,12.020109158850563,1,0.0,1
348,Parabacteroides_375288_clone,0.001,0.08835260860107039,11.990354211271242,1,0.0,1
349,Parabacteroides_375288_clone,0.001,0.0903159999033164,11.958691736568694,1,0.0,1
350,Parabacteroides_375288_clone,0.001,0.09227939120556242,11.926659881253176,1,0.0,1
351,Parabacteroides_375288_clone,0.001,0.09424278250780842,11.894628025937685,1,0.0,1
352,Parabacteroides_375288_clone,0.001,0.09620617381005442,11.862596170622188,1,0.0,1
353,Parabacteroides_375288_clone,0.001,0.09816956511230043,11.830564315306704,1,0.0,1
354,Parabacteroides_375288_clone,0.001,0.10013295641454645,11.798532459991204,1,0.0,1
355,Parabacteroides_375288_clone,0.001,0.10209634771679245,11.76650060467573,1,0.0,1
356,Parabacteroides_375288_clone,0.001,0.10405973901903846,11.70380779913697,1,0.0,1
357,Parabacteroides_375288_clone,0.001,0.10602313032128448,11.639605996481803,1,0.0,1
358,Parabacteroides_375288_clone,0.001,0.10798652162353048,11.57067735260243,1,0.0,1
359,Parabacteroides_375288_clone,0.001,0.1099499129257765,11.501512260746956,1,0.0,1
360,Parabacteroides_375288_clone,0.001,0.11191330422802251,11.432347168891585,1,0.0,1
361,Parabacteroides_375288_clone,0.001,0.1138766955302685,11.363182077036157,1,0.0,1
362,Parabacteroides_375288_clone,0.001,0.11584008683251451,11.288153939060564,1,0.0,1
363,Parabacteroides_375288_clone,0.001,0.11780347813476051,11.20828584115536,1,0.0,1
364,Parabacteroides_375288_clone,0.001,0.11976686943700653,11.128417743250221,1,0.0,1
365,Parabacteroides_375288_clone,0.001,0.12173026073925254,11.047392475439565,1,0.0,1
366,Parabacteroides_375288_clone,0.001,0.12369365204149854,10.964561103020497,1,0.0,1
367,Parabacteroides_375288_clone,0.001,0.12565704334374456,10.881729730601458,1,0.0,1
368,Parabacteroides_375288_clone,0.001,0.12762043464599057,10.798898358182402,1,0.0,1
369,Parabacteroides_375288_clone,0.001,0.1295838259482366,10.716066985763362,1,0.0,1
370,Parabacteroides_375288_clone,0.001,0.1315472172504826,10.633235613344286,1,0.0,1
371,Parabacteroides_375288_clone,0.001,0.1335106085527286,10.550404240925259,1,0.0,1
372,Parabacteroides_375288_clone,0.001,0.1354739998549746,10.46185945119718,1,0.0,1
373,Parabacteroides_375288_clone,0.001,0.13743739115722062,10.350781022349825,1,0.0,1
374,Parabacteroides_375288_clone,0.001,0.1394007824594666,10.239702593502388,1,0.0,1
375,Parabacteroides_375288_clone,0.001,0.14136417376171262,10.12862416465505,1,0.0,1
376,Parabacteroides_375288_clone,0.001,0.14332756506395863,10.01754573580764,1,0.0,1
377,Parabacteroides_375288_clone,0.001,0.14529095636620465,9.906467306960232,1,0.0,1
378,Parabacteroides_375288_clone,0.001,0.14725434766845064,9.79538887811288,1,0.0,1
379,Parabacteroides_375288_clone,0.001,0.14921773897069665,9.684310449265478,1,0.0,1
380,Parabacteroides_375288_clone,0.001,0.15118113027294267,9.573232020418095,1,0.0,1
381,Parabacteroides_375288_clone,0.001,0.15314452157518868,9.462153591570702,1,0.0,1
382,Parabacteroides_375288_clone,0.001,0.1551079128774347,9.341335223720405,1,0.0,1
383,Parabacteroides_375288_clone,0.001,0.1570713041796807,9.199081541629578,1,0.0,1
384,Parabacteroides_375288_clone,0.001,0.15903469548192672,9.050723398399976,1,0.0,1
385,Parabacteroides_375288_clone,0.001,0.1609980867841727,8.902365255170395,1,0.0,1
386,Parabacteroides_375288_clone,0.001,0.16296147808641873,8.75400711194074,1,0.0,1
387,Parabacteroides_375288_clone,0.001,0.1649248693886647,8.605648968711103,1,0.0,1
388,Parabacteroides_375288_clone,0.001,0.16688826069091073,8.415769042561019,1,0.0,1
389,Parabacteroides_375288_clone,0.001,0.16885165199315674,8.205379664489687,1,0.0,1
