lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Bacteroides,beta__Akkermansia_dash_muciniphila,beta__Parasutterella,beta__Bacteroides_dash_acidifaciens,beta__Faecalibaculum,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Parabacteroides_dash_goldsteinii,beta__Bacteroides_dash_uniformis,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae,beta__Alloprevotella,beta__Escherichia_dash_Shigella,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Oscillospiraceae,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Clostridia_dash_vadinBB60_dash_group,beta__Mucispirillum_dash_schaedleri,beta__Colidextribacter,beta__Muribaculum,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Roseburia,beta__Oscillibacter,beta__Desulfovibrio,beta__Peptococcaceae,beta__Parabacteroides,beta__Ruminococcaceae,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Anaerotruncus,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Lactobacillus,beta__Alistipes,beta__Lachnoclostridium,beta__Helicobacter_dash_mastomyrinus,beta__Gastranaerophilales,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Blautia,beta__Bilophila
# Adaptation terminated
# Step size = 0.216264
# Diagonal elements of inverse mass matrix:
# 0.110843, 1.37519, 0.222994, 0.532938, 0.45184, 0.713151, 0.350766, 0.824136, 0.504059, 0.810689, 0.447625, 0.732548, 1.06186, 0.825231, 0.519089, 0.835957, 0.929378, 1.03831, 1.04694, 0.945725, 0.993884, 0.782997, 0.987562, 0.917197, 0.873676, 0.842905, 1.24172, 1.00393, 1.07795, 0.939451, 0.941424, 0.932706, 1.1842, 1.09483, 1.01153, 0.974863, 0.892253, 0.973565, 0.963735, 0.929551, 1.03068, 0.875734
-1280.08,0.991535,0.216264,4,15,0,1297.62,2.61289,0.999129,-2.26484,-1.73507,0.590012,-4.18966,1.13656,0.0834451,-7.51495,6.39494,-2.96224,-0.321964,0.123073,-0.683831,-2.60148,2.69038,1.09008,0.615073,0.428125,5.44385,0.584821,-0.0337311,0.13715,1.35548,-0.436678,-0.240806,0.537272,1.80958,1.16419,-0.113696,2.20442,0.358604,1.54409,-1.67941,-0.251721,-1.53628,-1.16766,-0.644732,0.634765,0.395375,3.11179,-0.809296
-1277.22,0.710281,0.216264,4,15,0,1302.91,2.73968,0.999587,-2.86093,-2.01732,0.791931,-5.40995,0.843359,1.85585,-6.0209,6.36465,-2.42653,0.589976,1.58694,-2.11057,-3.75931,3.2425,2.13073,-0.363323,0.115167,4.86907,2.1638,1.52308,-0.0420192,0.799438,-0.814048,-1.13653,-1.26173,1.45887,2.26999,-0.131408,-0.803579,-0.313077,1.24698,-0.228917,0.085607,0.687489,-1.052,-1.56618,0.880611,1.01006,-0.767198,-0.970995
-1279.17,0.990047,0.216264,4,15,0,1293.13,2.69089,0.999512,-1.51449,-1.57905,-1.71727,-4.79574,0.12504,2.34257,-8.04198,6.95303,-2.8746,-2.53629,0.19503,-3.10783,-1.37223,4.94015,2.35155,-0.237368,-0.0384833,6.14589,-1.04148,-0.0653938,0.334362,-0.675508,0.347381,3.04012,1.16041,-0.0585339,0.289953,0.579593,2.7932,-0.760877,0.7117,0.116429,0.414921,-1.45271,1.18798,1.00694,-0.615128,-0.0587724,1.6094,-0.0577509
-1282.48,0.951521,0.216264,4,15,0,1306.52,3.62932,0.999868,-3.53378,-3.29838,-0.571754,-6.47997,0.447222,1.84813,-7.20345,5.86884,-2.51016,-1.39207,1.08515,-1.89941,-2.3183,2.97125,2.58131,-0.641801,-0.934549,5.5831,1.35341,-1.13158,0.79301,-1.2907,-0.640915,2.87292,-1.17848,0.0785747,1.93574,0.480982,2.03806,1.01859,1.50737,-1.17767,-0.42247,-0.591005,-0.289904,-3.24219,1.4638,-0.943859,0.965006,-0.609615
-1284.21,0.957337,0.216264,4,15,0,1307.44,3.32375,0.999064,-2.67387,-3.18742,-1.37392,-4.52671,-0.208854,0.576742,-6.18894,6.19471,-3.24165,-0.029487,-0.378468,-1.41076,-3.31594,3.33466,2.20941,1.84211,-0.265181,4.93134,1.15229,0.136216,-0.766507,-0.546691,-1.11988,1.58726,-0.125952,0.926225,-0.0709855,-1.46201,-0.552577,-0.803304,-0.886088,0.0921043,-1.84336,-0.813276,-1.29418,-2.0525,-0.501902,-0.0736625,2.6423,0.616104
-1273.16,0.998271,0.216264,4,15,0,1299.92,2.99273,0.99978,-2.48249,-1.60118,-0.144539,-5.21795,0.632341,1.34384,-6.78452,5.25289,-2.8713,-0.628017,1.02401,-3.08638,-3.57737,1.82167,2.10681,-0.775459,0.193228,4.56988,-0.66733,0.28763,0.851117,1.00943,-0.723878,2.04734,-0.916987,0.530136,2.02989,0.0958656,0.55759,-1.54532,0.788575,-1.63322,2.44433,-1.39574,1.02297,0.0294489,-0.437825,0.728802,-0.0562207,-0.105598
-1276.57,0.940356,0.216264,4,15,0,1298.85,2.57477,0.999174,-2.06304,-2.8233,-0.660632,-5.48567,0.24751,3.12811,-7.45351,7.87875,-2.09479,-0.350459,1.24776,-1.33209,-1.61061,6.32868,1.75994,0.356286,-0.576621,5.96023,1.73529,2.12697,0.175095,0.468375,-0.358078,-0.479607,1.19963,-0.475154,1.54774,0.416465,0.599335,-0.436376,1.11788,1.56278,-0.522265,0.286652,-1.27391,-0.145034,1.23831,0.0534395,0.912151,-1.27803
-1278.8,0.966604,0.216264,4,15,0,1299.79,2.61815,0.999588,-2.3845,-1.38312,0.219138,-5.62985,0.627263,2.38608,-9.23081,6.94215,-2.15677,-0.0278836,1.69561,-3.37895,-2.88963,5.72699,0.920051,0.190625,1.14768,4.43362,1.40574,0.234108,0.456546,-0.0627294,-0.99838,-1.00527,-0.44419,0.825603,0.483572,1.94738,3.43823,-0.204864,2.41755,-0.469494,0.220788,-0.950976,1.32118,-0.40859,-0.668528,1.05602,0.928798,-0.318471
-1281.05,0.965502,0.216264,4,15,0,1299.24,2.6146,0.999319,-1.8116,-1.77114,-0.598509,-5.40837,0.889736,1.7719,-9.54599,7.00948,-2.61692,0.752243,0.115752,-2.51645,-3.39506,5.02269,2.6807,1.13774,0.436286,5.52241,2.56486,0.511433,0.0484631,-0.265847,0.367227,-0.776811,-0.843586,1.02845,2.52083,-0.557364,2.97245,-0.195889,1.86488,0.877777,1.46245,-1.70029,0.614206,-0.949068,0.47596,-0.0891563,1.26353,-1.64636
-1274.83,0.994686,0.216264,4,15,0,1299.64,2.61219,0.999696,-2.16307,-2.19767,0.119865,-5.46133,0.310826,3.28032,-7.54568,7.38989,-3.07081,-0.688395,2.20809,-3.36989,-2.19916,3.78447,1.29085,1.28384,-0.333008,4.3077,2.61592,-0.62106,0.539187,0.907821,-1.18941,0.729112,0.316156,-0.333592,1.2284,0.331378,1.13275,-0.875266,-0.206563,-1.85772,0.260872,-1.0149,-0.241172,-1.01897,-0.47325,0.467073,-1.56795,0.413395
-1280.23,0.879269,0.216264,4,15,0,1297.3,2.76413,0.998795,-2.09851,-1.77555,-0.373727,-5.99726,-0.61631,2.71229,-6.84309,5.04127,-1.97986,-0.946173,1.62855,-2.64737,-1.97201,4.30789,4.00992,0.452395,1.55498,4.3093,-1.06078,-0.240493,0.297711,0.142339,-1.37428,0.366591,0.948716,-0.901873,1.41527,-0.168021,1.24679,-1.68181,0.171003,-0.502391,0.705966,-1.69081,-1.01503,-0.127219,-1.08669,2.76225,-0.333718,-0.268262
-1274.54,0.947625,0.216264,4,15,0,1294.88,2.973,0.999823,-2.53185,-2.53573,-1.8901,-5.65787,0.844093,2.05275,-6.66528,7.08088,-1.47899,-1.3296,-0.694586,-3.09776,-2.33305,4.17044,1.77886,1.00373,-0.350901,5.97658,0.954215,1.55454,-0.0266125,-0.392836,-0.808328,1.15358,-0.391779,0.710456,1.50872,0.368771,-1.27987,-1.32788,2.14505,1.12696,-0.177642,0.103249,0.488684,-1.13741,1.03311,-0.332499,1.59048,-0.659876
-1275.66,0.975738,0.216264,4,15,0,1294.07,2.86318,0.999112,-2.47473,-2.78656,-0.576678,-5.35655,-0.1719,3.13603,-6.55708,5.91131,-1.93391,-1.37646,1.16551,-3.32625,-2.35591,4.28249,1.27555,-0.0609234,-0.796325,4.19215,0.734272,-0.00516318,0.704977,0.0482065,-1.54021,1.63359,-0.470427,1.76781,1.25746,0.952325,0.244301,-2.06108,2.32172,1.31823,-0.999493,-0.551511,0.389066,-1.33776,-0.687432,-1.43343,-0.206589,1.19174
-1277.13,0.948031,0.216264,4,15,0,1293.67,3.11705,0.999604,-2.24513,-2.34393,-1.83436,-5.66959,0.793639,1.61029,-6.68687,6.78182,-2.89373,-1.11367,1.21966,-1.48981,-2.65718,4.35632,3.0014,-1.33915,-1.44948,6.34534,0.169335,1.1099,-1.28019,-0.767522,-1.83886,1.57415,-0.615967,1.4688,2.82108,1.54085,1.84503,-0.235375,0.294209,-0.111311,0.804675,-1.14941,-0.311396,1.41108,0.724754,0.433946,-0.81733,0.977671
-1271.76,0.95197,0.216264,4,15,0,1296.92,2.87116,0.999405,-2.48675,-3.37129,0.456324,-5.19623,-0.42692,2.73012,-6.36024,6.42394,-2.53324,0.254814,0.696665,-1.65553,-4.06195,3.2884,1.33486,0.479593,0.023568,4.87007,0.854884,-0.166516,-0.559484,-0.783921,0.413967,0.682085,-0.445078,0.0544621,1.06314,0.403496,-0.0133442,-0.102857,1.83109,-0.537428,0.679751,-0.982319,-0.313259,-0.0165357,-0.346173,-0.524383,0.861427,0.088417
-1274.59,0.988679,0.216264,4,15,0,1285.85,2.33767,0.999654,-1.75964,-1.25768,-1.00719,-4.78526,1.81712,0.782199,-8.03654,7.36428,-2.47366,-0.677845,1.46947,-1.97681,-1.37979,5.48289,2.10373,-0.323352,0.638239,5.88735,-0.553578,0.443762,1.16564,1.5383,-0.485778,1.47574,0.533915,1.0422,2.69122,-1.15934,1.62104,-0.964612,0.120137,-0.357875,-0.43158,0.494189,0.772298,-0.143118,1.12691,1.2167,-0.349259,-0.936938
-1273.55,0.870735,0.216264,4,15,0,1300.14,2.63894,0.999691,-1.69365,-1.45698,-0.420565,-6.38719,-0.402973,3.05569,-6.33674,6.42323,-1.9993,-1.24551,-0.223719,-4.42794,-2.90273,3.81798,2.02433,0.342598,-0.51756,4.68805,1.14121,-0.498496,-0.0929505,-1.25019,-0.781046,0.314347,-0.027974,0.579877,0.0573953,1.57577,-0.340491,0.416922,1.85961,0.609584,1.26444,-0.0457445,0.57271,-0.259974,-1.21914,0.379432,0.0840081,-0.391427
-1274.31,0.897118,0.216264,4,15,0,1295.4,2.44923,0.999924,-1.63586,-1.30022,-0.00570006,-6.4135,-0.290585,3.31991,-6.86936,6.60582,-2.05823,-0.819641,-0.525289,-3.99924,-2.95984,3.60707,1.90543,0.19094,-0.749299,5.04917,1.36574,-0.275302,-0.283024,-0.55423,-0.470501,0.101149,-0.148392,1.21992,0.00695041,0.456612,-0.247354,0.655566,1.49696,-0.242418,1.52499,0.201057,0.667011,-0.867539,-1.19124,0.625516,0.466956,-0.347743
-1275.35,0.948137,0.216264,4,15,0,1299.01,2.61199,0.999194,-2.27878,-1.97096,-0.546103,-5.39301,1.46402,1.2187,-7.48274,7.21764,-3.51679,-0.582968,2.69367,-1.18865,-1.86323,5.11151,2.68115,-0.572069,0.535115,5.33534,-0.416628,2.15609,1.14736,0.825251,-0.361908,1.86969,0.130534,0.561927,2.91491,-0.186665,1.99971,-0.780356,0.580629,-0.257284,-1.07784,-1.66327,-0.301759,0.866199,1.4356,-0.642909,0.595533,0.11861
-1284.19,0.942698,0.216264,4,15,0,1300.59,2.7368,0.999576,-2.70119,-1.68085,0.893367,-5.82081,0.461183,1.95617,-7.28556,6.38994,-2.73081,1.24255,-0.293955,-1.72806,-3.03733,5.40281,2.6471,0.140351,-0.711152,5.03113,0.0358874,1.41183,-1.85285,-0.00615397,2.20849,0.978232,0.529169,2.19058,1.65055,-1.13468,0.208275,-0.759891,1.27654,-2.79373,1.78863,0.446812,-0.402719,-1.05771,-0.642409,1.23624,2.4364,1.40152
-1270.85,0.992249,0.216264,4,15,0,1297.47,2.51959,0.99984,-1.85309,-1.5323,0.150984,-5.08749,0.348296,1.36581,-6.97898,6.38737,-3.72463,-0.342336,0.993184,-2.00139,-2.29534,3.96876,1.97281,0.479818,0.406744,6.20412,0.964627,1.1265,0.572457,2.87396,-1.24115,1.66643,-0.609265,0.675799,2.42837,0.483894,1.09866,-1.02317,2.08146,0.122659,-0.8934,-0.960138,-0.54075,-1.00735,0.188561,0.611677,0.310861,0.26333
-1283.35,0.854864,0.216264,4,15,0,1297.23,2.93204,0.999998,-2.84696,-2.83849,0.906414,-6.05737,0.626906,2.27011,-7.12271,7.34317,-2.72915,-1.86045,1.6308,-2.78796,-2.62031,5.16377,1.86259,-1.5561,-1.6099,4.79871,0.614974,0.632126,1.10606,-0.0772413,-0.211387,-0.0275997,0.00733129,0.0134548,-1.17925,0.650828,0.0516938,0.946041,-1.77892,0.322652,1.11873,-1.09855,-0.483882,1.07124,0.660595,-0.250797,0.572837,-0.451592
-1289.36,0.982074,0.216264,4,15,0,1309.08,2.72448,0.999999,-1.69897,-1.82572,-1.76866,-5.29068,-0.119114,1.41159,-6.31969,5.24388,-2.81208,0.393026,-0.22529,-2.71709,-1.75955,3.61583,1.55045,1.56968,0.784976,6.27707,0.62284,0.929928,-0.550511,0.301421,-0.823023,2.00479,-0.402456,1.08766,4.09925,-1.14907,2.4516,-2.11725,3.12302,-0.329874,-1.0033,0.783047,0.681542,-1.81709,-0.506343,1.83172,0.790797,-0.468399
-1283.31,0.968079,0.216264,4,15,0,1319.48,2.82318,0.999564,-3.02035,-2.26182,1.32392,-5.12077,0.502162,1.90731,-8.17687,7.5103,-3.3071,0.640132,0.734883,-2.39377,-2.96904,4.76145,4.82724,-0.382025,0.229512,6.91901,1.44477,0.562124,2.23276,-0.227095,-1.2261,0.599659,-0.310028,0.437456,3.03452,0.540521,1.88022,0.955813,-0.0885158,-2.1786,-0.760873,-1.99033,0.238437,1.17836,-0.304823,1.01145,1.60913,-0.0084391
-1282.65,0.999503,0.216264,4,15,0,1303.45,3.04353,0.999349,-2.87661,-2.80692,-0.0139525,-6.62652,0.624267,1.40499,-7.65181,7.17036,-2.72047,1.74467,0.99465,-1.10169,-3.13838,5.28426,3.27713,-0.0836432,0.0509343,7.72349,0.68878,1.20245,0.520251,0.537615,0.144463,1.4685,0.624829,0.0969704,2.797,-0.0592303,-0.31475,-0.12394,-0.0627746,-1.24899,-0.0629301,-2.0975,0.440874,0.847015,-0.682234,2.54667,2.59026,-1.19466
-1288.02,0.862332,0.216264,4,15,0,1312.29,3.1229,0.999439,-2.80498,-3.35028,-0.859711,-4.48513,0.662512,2.26645,-7.44991,6.87109,-2.52244,0.128489,3.15109,-3.14175,-2.93193,2.28007,2.1246,1.47509,0.458658,2.07421,0.687925,-0.258861,1.59056,0.507549,-1.03688,-0.0820219,2.02394,2.69864,2.80858,-0.34296,0.157707,-0.571756,-0.30484,0.795058,0.409638,0.90305,0.392391,-1.46137,-0.453632,-0.801294,-1.32343,0.642002
-1283.4,0.97019,0.216264,4,15,0,1307.47,3.13428,0.999611,-2.81425,-3.54159,-1.83451,-4.49272,1.03386,0.948947,-7.69294,6.56759,-3.25682,-0.289595,2.683,-2.03332,-2.95669,2.21288,2.999,1.99061,-1.24583,3.77368,0.613018,-0.328012,-0.223079,-0.231077,-0.480703,1.19003,1.57588,2.45618,1.94361,0.744891,-0.106313,-0.169953,0.198517,1.39368,0.914102,0.675575,0.185699,-0.643911,0.623254,-0.0713478,0.141203,0.980154
-1285.6,0.979909,0.216264,4,15,0,1309.57,3.55092,0.999721,-2.85639,-1.93742,-0.588959,-4.46739,-0.695412,0.758855,-8.09636,5.70855,-3.55889,-2.76801,-1.38738,-3.51591,-3.33743,2.47042,3.08004,-1.61099,-0.0939101,5.31054,0.7019,-0.210945,-0.162757,1.00771,-0.176843,-0.483331,-1.58199,0.822737,0.126824,-0.655003,2.57508,-1.70467,0.833621,-0.569167,1.16848,-0.163024,2.0964,-0.634834,-0.643303,2.66597,0.688161,-1.61078
-1283.76,0.939997,0.216264,4,15,0,1321.16,2.6072,0.999941,-2.35058,-2.24532,-0.276032,-4.91803,0.664839,1.72558,-7.66723,8.82078,-2.68162,-0.344269,2.26578,-2.56541,-2.14237,4.54602,2.86236,0.513627,0.790291,3.43366,0.897408,1.3931,-0.686518,-0.289893,-0.768804,2.8047,2.0671,-1.24022,2.36939,-0.703261,-1.71399,-0.0600633,1.27449,0.0459484,0.241152,-2.4877,-0.258628,0.140401,1.07569,-1.74328,-0.800415,-0.734363
-1282.18,0.997125,0.216264,4,15,0,1301.3,2.65631,0.999944,-2.46084,-2.06531,-0.451497,-5.29387,0.473069,1.78569,-7.44529,8.59524,-2.26147,-0.0296315,2.67391,-2.8221,-1.67557,5.14825,2.61194,0.485041,0.282678,3.44864,1.05427,1.16127,-1.24291,0.172483,-0.839403,2.84423,1.74565,-0.142713,2.01721,-0.413917,-1.21547,0.0613171,1.26083,0.193638,1.28004,-2.42066,-0.297712,0.0113528,0.68748,-1.45775,-1.27619,-0.745871
-1280.37,0.932565,0.216264,4,15,0,1303.91,2.91748,0.999947,-2.76314,-2.91483,-0.237518,-6.16558,1.26267,2.64081,-7.21535,7.59286,-1.65568,-0.394485,1.38413,-1.67916,-2.04322,4.34503,4.50856,-0.258465,-0.384534,4.27462,0.678868,1.49495,0.283614,0.0465493,-0.669487,1.9513,1.50012,-1.06074,1.48381,0.21941,-1.05532,-0.534359,0.164555,0.0191551,1.23587,-0.976342,1.66997,0.0459492,1.409,-1.66934,-0.644536,-0.602234
-1273.98,0.734343,0.216264,4,15,0,1296.29,2.84357,0.99903,-1.55802,-1.16132,-0.638311,-5.30753,-0.551795,1.45385,-7.14312,5.11112,-3.64269,-1.46133,0.034442,-3.54256,-2.77757,4.12175,0.017306,-0.191318,0.223166,5.93173,0.598263,0.627786,0.0806432,-0.151703,-0.565642,0.592608,-1.68603,2.08369,1.49044,0.30092,1.53567,0.033804,1.51229,-0.413738,-0.18914,-0.09548,-0.954848,-0.786649,-0.690431,0.352486,0.955769,-1.00833
-1273.97,0.921062,0.216264,4,15,0,1291.17,3.14612,0.999821,-2.74029,-3.45343,-0.466362,-5.6551,0.88133,2.01233,-7.12927,7.84358,-1.95616,-1.44011,1.36788,-1.64918,-2.27755,2.99861,3.46651,-0.0670369,0.0753848,4.18797,-0.186988,-1.08855,0.0256075,1.37873,-0.903319,0.107232,1.24768,-0.563668,1.39964,-0.0261016,0.82391,-0.278089,1.13408,0.295646,-0.649886,-0.695683,1.13432,-0.241352,0.181239,-0.703534,-0.243937,0.848889
-1273.64,0.997737,0.216264,4,15,0,1290.24,2.62961,0.998999,-1.94171,-1.80388,0.0157169,-6.04506,0.100339,3.39215,-8.03799,6.26536,-3.69587,-1.2667,0.413644,-3.80551,-2.412,4.79604,2.3596,0.740226,0.3577,5.06289,1.3019,0.141937,0.436097,-0.578073,-1.29538,1.20983,-0.444194,0.788101,0.697606,1.1551,1.6051,-1.44655,0.0243689,-0.246364,-0.750262,0.56614,1.13672,-0.30554,-0.0574738,1.35397,2.47971,-1.0339
-1277.83,0.958324,0.216264,4,15,0,1293.66,3.09105,0.999562,-2.39442,-2.1057,-0.223156,-7.38655,0.125246,2.43053,-7.07864,6.55386,-3.2741,-0.150991,-0.463769,-2.35444,-2.16104,4.11182,1.20171,0.363087,-0.297562,4.32712,3.51824,0.936963,-0.354788,-0.595523,-1.32872,1.68732,-0.498484,1.517,2.72157,1.1109,1.60202,-0.711099,-0.711654,-1.07987,-0.541725,-1.68076,0.769559,-0.416949,0.41495,1.80032,2.10178,-1.14869
-1277.35,0.999682,0.216264,4,15,0,1295.42,3.14883,0.999634,-2.53693,-2.2198,-0.228011,-7.26648,0.0231497,2.24749,-6.99506,6.75214,-3.30137,0.00455098,-0.404501,-2.18136,-2.14266,4.33672,1.3569,0.212901,-0.511123,3.99028,3.46968,0.916083,-0.104722,-0.722761,-0.992205,1.62617,-0.860489,1.34857,2.66213,0.880284,1.79261,-0.829249,-0.763373,-1.33404,-0.18773,-1.67172,0.527341,0.0297631,0.499914,1.88426,1.90069,-0.964954
-1279.58,0.900907,0.216264,4,15,0,1297.03,3.29943,0.999787,-2.62409,-2.0839,-0.484467,-7.50353,-0.340356,2.13002,-7.24287,7.02131,-2.67375,-0.28864,-0.764209,-2.01841,-2.16633,4.40996,1.21658,0.378339,-0.430857,4.59811,3.27496,1.27157,-0.0672577,-1.27391,-0.843678,1.09352,-1.37632,0.809035,2.59579,1.16749,1.65555,-1.57231,-0.111286,-1.31549,0.117684,-1.98906,-0.262105,-0.427611,0.456909,1.45558,1.8656,-1.14659
-1271.42,0.998699,0.216264,4,15,0,1291.02,2.81754,0.999671,-2.32033,-2.89972,-1.17847,-4.3186,0.257343,2.27997,-7.16877,6.33174,-2.10312,-0.4199,1.46895,-2.32069,-3.17876,3.99648,3.30781,-1.06267,-0.0714886,5.95453,-0.947299,-0.379027,0.340677,0.480567,-0.428672,0.629339,1.3726,0.0532611,1.78063,1.36972,0.288636,-0.0687638,0.562212,1.52012,0.0670386,1.51973,0.595723,0.665106,-0.210236,-1.12085,0.991219,-0.492532
-1278.33,0.726191,0.216264,4,15,0,1298.33,3.48685,0.999874,-3.05484,-2.37199,-0.594858,-4.76947,-0.702761,1.09054,-7.88343,6.06184,-2.52272,-0.635585,1.96979,-2.52606,-2.14735,4.38226,2.79852,-1.82333,-0.136002,4.91192,-0.315249,-0.647974,-0.383838,2.23332,-0.68283,0.147691,-0.783831,-0.812871,1.86497,0.726427,0.711764,1.13574,1.22203,1.02297,0.924499,1.07913,1.27935,-0.343791,-0.488983,-1.11913,0.886358,-0.115685
-1273.79,0.980011,0.216264,4,15,0,1297.82,2.95221,0.999477,-1.95454,-1.84988,-1.00111,-6.75466,1.04887,2.72289,-6.54835,5.85305,-2.63441,0.193358,-0.560462,-3.0007,-2.59198,3.7085,1.97851,0.675401,-0.305094,5.3831,0.864699,2.22539,0.438941,-1.31185,-0.886807,0.874864,0.24927,1.65454,1.90031,0.430085,0.856252,-2.11202,0.584583,-1.08933,-0.810613,-1.82725,-0.401112,0.133626,0.845173,1.14387,0.105001,-0.840122
-1274.5,0.99743,0.216264,4,15,0,1289.52,2.73619,0.999145,-2.01305,-2.28984,-0.997647,-5.21332,0.693508,4.25264,-6.17779,6.41262,-2.93703,-2.2097,0.431749,-2.49243,-3.67154,5.09393,2.0594,0.934462,0.790025,4.91703,1.92508,0.407106,1.04996,-0.027561,-0.817283,1.46635,-0.842688,1.49666,0.747092,-0.426567,0.762108,-0.253464,1.13284,-0.214468,0.124318,-1.31094,0.706411,-0.991472,-0.698625,-0.18723,-1.08777,-0.4627
-1278.12,0.826451,0.216264,4,15,0,1296.44,3.46038,0.999796,-3.04169,-2.69288,-0.190095,-6.59726,-0.424403,1.59807,-6.4717,6.50843,-2.54193,1.75265,1.58606,-2.77266,-1.9282,2.50738,2.22321,-0.779757,-1.63953,5.67107,0.00117884,0.796306,-1.98757,1.2144,-0.246994,0.450344,0.612116,0.270039,2.13494,0.24543,0.0307736,-0.317925,1.15703,-0.408055,0.609543,0.357082,1.38933,1.14345,0.461539,-0.118871,0.702974,-0.084738
-1283.98,0.991751,0.216264,4,15,0,1304.27,2.65974,0.999037,-2.33632,-3.23862,-0.452305,-4.25556,0.242753,3.22947,-7.08678,6.00446,-3.29645,-2.15822,1.12217,-2.92652,-3.10112,3.38917,4.00685,0.00109432,0.348833,6.36809,1.64749,-0.695451,0.0880663,1.62577,-1.36848,1.5246,-0.947624,1.68672,1.78222,1.71541,1.83867,2.49837,1.22079,-0.727583,0.714248,0.113749,1.61548,0.661504,0.602566,-0.33758,-1.46264,-1.41574
-1278.98,1,0.216264,4,15,0,1303.01,3.15412,0.999848,-2.58481,-1.9039,-0.314845,-6.48529,-0.291764,0.274783,-6.43477,6.8903,-2.65399,-0.00160007,0.420914,-2.90538,-1.55867,3.77596,1.06029,-1.27181,-0.058666,4.78621,0.343012,1.03948,-0.492904,-1.54266,-0.00138168,1.77617,0.242434,-0.827954,0.420573,-0.303895,-1.30561,-3.49282,1.27346,-0.703043,0.261256,0.208823,-0.360399,0.264014,-0.458231,-0.127885,1.59777,-1.01023
-1278.87,0.994477,0.216264,4,15,0,1298.7,2.35808,0.999278,-2.15032,-2.1847,-0.649789,-4.91659,0.774775,5.11451,-6.98867,5.75139,-2.59374,-1.11909,1.59917,-1.79895,-2.82585,4.90275,3.04282,0.514789,0.490218,5.98203,0.549999,-0.563577,1.94082,1.25312,-0.748617,-0.0838705,-0.364374,1.17929,1.45855,-0.174147,1.82974,1.62102,-0.0386851,0.738283,0.685002,-0.104984,0.665271,-0.731458,0.241068,0.11443,-1.08223,1.22757
-1277.97,0.967689,0.216264,4,31,0,1300.21,3.04393,0.999374,-2.40749,-2.5813,-0.463628,-5.94051,0.000309147,2.3411,-6.31351,6.36771,-2.69349,-0.04814,-0.603067,-3.70071,-2.72465,3.26771,3.55506,-0.376739,-0.0638214,4.77132,-0.149506,-0.367786,-0.0664905,-0.48086,-0.309856,0.137684,1.20286,2.5332,2.11496,1.0356,0.158411,2.63334,-1.02638,-0.451253,-0.940499,-0.308233,-0.913585,0.73689,0.939927,1.25852,1.09916,0.257405
-1277.78,0.975069,0.216264,4,15,0,1300.17,2.72678,0.999626,-2.23553,-1.68736,0.118878,-5.77252,1.13888,1.17438,-7.73051,8.01617,-3.22322,-2.70021,1.45627,-0.813839,-3.16771,4.47578,1.94763,-0.543587,-0.669102,6.08127,1.62465,1.54392,-0.145157,1.03402,-0.562167,0.904064,0.429971,0.644478,-0.320787,-0.426087,1.03835,-2.35381,3.14981,-0.944309,-0.843662,0.309346,1.18949,-0.999535,0.590615,0.537713,0.0343168,-0.184405
-1287.65,0.727326,0.216264,4,15,0,1307.02,2.65239,0.999291,-1.88879,-1.69536,0.1133,-4.78089,-0.214049,0.378496,-6.5741,6.9936,-3.04969,-0.0527878,0.524832,-3.09316,-0.172724,4.705,-0.483114,-0.400901,1.0687,5.22128,0.0897461,-1.16356,0.231502,1.25818,0.645745,2.34641,-1.30005,0.698884,1.78686,0.653154,1.50417,-0.159278,-1.41573,1.15572,2.92595,-0.998654,0.653085,0.775184,-0.549461,-1.25296,1.08161,-1.7814
-1282.78,0.949593,0.216264,4,15,0,1312.22,2.44628,0.999767,-1.87542,-1.6572,-1.26233,-5.24828,1.30021,2.31992,-5.67952,7.30921,-1.5738,-1.98755,1.33552,-2.47339,-2.12012,4.11051,5.36285,0.777507,-1.40366,5.24887,0.136479,0.454862,0.0815561,-1.29346,-0.545831,1.18562,1.96296,1.38195,1.44315,0.350323,0.923847,-1.34178,2.27461,-0.159027,-2.2415,0.480242,0.0579788,-0.120985,0.2446,0.350465,-0.846676,-2.20785
-1284.56,0.98342,0.216264,4,15,0,1298.88,2.14953,0.999782,-1.36662,-1.85203,-0.964076,-5.89285,1.22219,2.69996,-5.2189,7.1079,-1.66573,-1.35707,1.55559,-3.73894,-1.73835,4.06269,4.47655,-0.324538,-1.40956,5.5566,-0.0349793,-0.808658,-0.582185,-1.61204,-0.096599,1.00201,0.520483,3.03803,1.45377,0.721003,0.484539,-1.76419,2.62726,-0.132044,-2.288,0.423715,-0.347688,0.363821,0.667383,1.06973,-0.715308,-1.4356
